assay	experiment_ID	orf_name_a	orf_name_b	orf_name_f1	orf_name_f2	F1_CCSB_ORF_ID	F2_CCSB_ORF_ID	source_dataset	score	result_at_0_RRS
GPCA	Sv02	YDR076W	YIL132C	YIL132C	YDR076W	3277	2271	YeRI		
GPCA	Sv02	YLR347C	YNL189W	YLR347C	YNL189W	2641	2273	Lit-BM-13		
GPCA	Sv02	YNL189W	YOR018W	YOR018W	YNL189W	2679	2273	YeRI	10.53430288245463	False
GPCA	Sv02	YGR286C	YNL189W	YGR286C	YNL189W	2687	2273	YeRI	10.493855449240824	False
GPCA	Sv02	YHR159W	YNL189W	YHR159W	YNL189W	2728	2273	YeRI	10.918863237274595	False
GPCA	Sv02	YNL189W	YPL111W	YPL111W	YNL189W	2896	2273	Uetz-screen	15.177341670222877	True
GPCA	Sv02	YKL216W	YNL189W	YKL216W	YNL189W	3425	2273	YeRI	10.181152256865566	False
GPCA	Sv02	YNL189W	YPL188W	YPL188W	YNL189W	3440	2273	YeRI	9.686500527183219	False
GPCA	Sv02	YNL189W	YOL111C	YOL111C	YNL189W	3698	2273	YeRI	14.032992744446524	False
GPCA	Sv02	YER065C	YNL189W	YER065C	YNL189W	3768	2273	Uetz-screen	10.364134655008051	False
GPCA	Sv02	YAL039C	YNL189W	YNL189W	YAL039C	2273	3959	YeRI	9.939579214314692	False
GPCA	Sv02	YCR095C	YNL189W	YCR095C	YNL189W	4116	2273	YeRI	9.888743248898258	False
GPCA	Sv02	YLR267W	YNL189W	YLR267W	YNL189W	4127	2273	YeRI		
GPCA	Sv02	YGR010W	YNL189W	YNL189W	YGR010W	2273	4382	Ito-core	11.445014845868425	False
GPCA	Sv02	YNL189W	YPL059W	YPL059W	YNL189W	4434	2273	YeRI		
GPCA	Sv02	YFR047C	YNL189W	YFR047C	YNL189W	4573	2273	CCSB-YI1	10.074141462752506	False
GPCA	Sv02	YFR047C	YNL189W	YFR047C	YNL189W	4573	2273	Ito-core	10.074141462752506	False
GPCA	Sv02	YNL189W	YPL157W	YPL157W	YNL189W	4820	2273	YeRI	10.33427328530719	False
GPCA	Sv02	YNL189W	YOR023C	YNL189W	YOR023C	2273	4883	YeRI	12.203959703239462	False
GPCA	Sv02	YMR077C	YNL189W	YMR077C	YNL189W	5554	2273	YeRI	11.390706372872776	False
GPCA	Sv02	YDR363W	YNL055C	YDR363W	YNL055C	2279	3350	scRRS-v2	9.768184324776927	False
GPCA	Sv02	YFL013C	YKL125W	YFL013C	YKL125W	2284	3872	scRRS-v2		
GPCA	Sv02	YAL044W-A	YNL249C	YNL249C	YAL044W-A	2285	4081	CCSB-YI1	14.360504197656152	False
GPCA	Sv02	YER094C	YOR157C	YOR157C	YER094C	2289	5512	YeRI	13.539643506238034	False
GPCA	Sv02	YHR033W	YPL018W	YHR033W	YPL018W	2292	5319	YeRI		
GPCA	Sv02	YER112W	YLR275W	YER112W	YLR275W	4885	2298	YeRI		
GPCA	Sv02	YDR378C	YLR275W	YLR275W	YDR378C	2298	4912	YeRI		
GPCA	Sv02	YDR051C	YIL005W	YDR051C	YIL005W	2733	2308	scRRS-v2	10.993646060016596	False
GPCA	Sv02	YGL209W	YOL038W	YOL038W	YGL209W	2315	3368	YeRI	10.445014845868425	False
GPCA	Sv02	YGR135W	YOL038W	YGR135W	YOL038W	4560	2315	Lit-BM-13	11.36468185586456	False
GPCA	Sv02	YDR026C	YOR178C	YDR026C	YOR178C	2318	5192	scRRS-v2	9.560332834212442	False
GPCA	Sv02	YBR227C	YHR149C	YHR149C	YBR227C	2320	3187	scRRS-v2	9.625708843064466	False
GPCA	Sv02	YGR229C	YKR099W	YGR229C	YKR099W	2329	2585	Uetz-screen	9.813781191217037	False
GPCA	Sv02	YDR249C	YLR288C	YDR249C	YLR288C	2347	4419	YeRI	16.188530895674567	True
GPCA	Sv02	YGL090W	YJL023C	YJL023C	YGL090W	3801	2348	YeRI		
GPCA	Sv02	YDL097C	YOR261C	YDL097C	YOR261C	3313	234	Tarassov	9.834471049984222	False
GPCA	Sv02	YDL147W	YOR261C	YDL147W	YOR261C	4505	234	Lit-BM-13	14.814332115368419	True
GPCA	Sv02	YOL001W	YPL031C	YOL001W	YPL031C	2355	4345	scPRS-v2	9.586839787961827	False
GPCA	Sv02	YGR165W	YOR026W	YOR026W	YGR165W	2614	2360	scRRS-v2	9.722807531169547	False
GPCA	Sv02	YBR035C	YDR197W	YBR035C	YDR197W	236	950	scRRS-v2	10.371776644337924	False
GPCA	Sv02	YJR010C-A	YLR433C	YLR433C	YJR010C-A	1260	23	YeRI	14.383434301822776	False
GPCA	Sv02	YDL183C	YJR010C-A	YJR010C-A	YDL183C	23	1406	scRRS-v2	9.918863237274595	False
GPCA	Sv02	YJR010C-A	YPR159C-A	YPR159C-A	YJR010C-A	2602	23	YeRI	12.726643921483996	False
GPCA	Sv02	YJR010C-A	YLR268W	YJR010C-A	YLR268W	23	28	YeRI		
GPCA	Sv02	YGL010W	YJR010C-A	YGL010W	YJR010C-A	4219	23	YeRI	11.580729651598958	False
GPCA	Sv02	YCR024C-A	YJR010C-A	YJR010C-A	YCR024C-A	23	4672	YeRI	12.180530807344482	False
GPCA	Sv02	YBR162W-A	YJR010C-A	YJR010C-A	YBR162W-A	23	482	YeRI	9.25502856981873	False
GPCA	Sv02	YGL054C	YJR010C-A	YGL054C	YJR010C-A	5503	23	YeRI		
GPCA	Sv02	YDR137W	YLR327C	YDR137W	YLR327C	5154	2402	YeRI	9.791162888555018	False
GPCA	Sv02	YER130C	YPL189C-A	YER130C	YPL189C-A	2416	5286	scRRS-v2		
GPCA	Sv02	YJR086W	YOR212W	YJR086W	YOR212W	241	3197	Ito-core		
GPCA	Sv02	YJR086W	YOR212W	YJR086W	YOR212W	241	3197	Lit-BM-13		
GPCA	Sv02	YJR086W	YOR212W	YJR086W	YOR212W	241	3197	Uetz-screen		
GPCA	Sv02	YKR068C	YOR115C	YKR068C	YOR115C	242	1991	scPRS-v2		
GPCA	Sv02	YBR254C	YKR068C	YKR068C	YBR254C	242	2786	Ito-core		
GPCA	Sv02	YBR254C	YKR068C	YKR068C	YBR254C	242	2786	scPRS-v2		
GPCA	Sv02	YDR246W	YKR068C	YDR246W	YKR068C	4687	242	scPRS-v2		
GPCA	Sv02	YDR472W	YKR068C	YDR472W	YKR068C	4691	242	Ito-core	22.77480113226817	True
GPCA	Sv02	YDR472W	YKR068C	YDR472W	YKR068C	4691	242	scPRS-v2	22.77480113226817	True
GPCA	Sv02	YKR068C	YML077W	YKR068C	YML077W	242	663	scPRS-v2		
GPCA	Sv02	YMR020W	YMR265C	YMR265C	YMR020W	2430	4555	YeRI	14.498786891129217	True
GPCA	Sv02	YDL087C	YJR003C	YDL087C	YJR003C	2984	2439	YeRI	9.802516365121223	False
GPCA	Sv02	YHR075C	YJR003C	YHR075C	YJR003C	3063	2439	YeRI	10.074141462752506	False
GPCA	Sv02	YJR003C	YPL151C	YPL151C	YJR003C	3355	2439	YeRI	10.445014845868425	False
GPCA	Sv02	YJR003C	YJR046W	YJR046W	YJR003C	3899	2439	YeRI		
GPCA	Sv02	YBR223C	YJR003C	YJR003C	YBR223C	2439	4772	scRRS-v2	9.479780264029099	False
GPCA	Sv02	YOR095C	YOR160W	YOR095C	YOR160W	2451	2631	CCSB-YI1	10.092757140919852	False
GPCA	Sv02	YDL222C	YHR096C	YHR096C	YDL222C	5035	2452	Tarassov	11.046441948007311	False
GPCA	Sv02	YDR046C	YER087W	YDR046C	YER087W	4381	2454	scRRS-v2	9.978710459106358	False
GPCA	Sv02	YJL089W	YLR330W	YJL089W	YLR330W	4362	2460	scRRS-v2	9.535275376620804	False
GPCA	Sv02	YHR026W	YOL151W	YHR026W	YOL151W	1704	246	scRRS-v2	11.379378367071263	False
GPCA	Sv02	YFR015C	YOR060C	YFR015C	YOR060C	3813	2474	YeRI		
GPCA	Sv02	YMR298W	YPR159W	YMR298W	YPR159W	2476	2560	YeRI		
GPCA	Sv02	YER128W	YKR035W-A	YER128W	YKR035W-A	2477	2770	YeRI		
GPCA	Sv02	YER128W	YLR181C	YLR181C	YER128W	2821	2477	YeRI	11.330356716957944	False
GPCA	Sv02	YKR022C	YPR083W	YKR022C	YPR083W	2478	4693	YeRI	11.557942286787448	False
GPCA	Sv02	YLR132C	YPL188W	YPL188W	YLR132C	3440	2485	YeRI	10.188588845707349	False
GPCA	Sv02	YGL121C	YMR210W	YMR210W	YGL121C	2488	4454	YeRI	12.556026992724679	False
GPCA	Sv02	YBR046C	YMR213W	YMR213W	YBR046C	1322	249	YeRI		
GPCA	Sv02	YJL082W	YMR189W	YJL082W	YMR189W	3778	2501	scRRS-v2		
GPCA	Sv02	YMR165C	YNL162W-A	YMR165C	YNL162W-A	2504	2745	scRRS-v2	10.018200178813226	False
GPCA	Sv02	YFR015C	YMR275C	YFR015C	YMR275C	3813	2507	scRRS-v2	9.888743248898258	False
GPCA	Sv02	YBR244W	YGR021W	YBR244W	YGR021W	251	1873	scRRS-v2	9.899356922923111	False
GPCA	Sv02	YER176W	YNL175C	YNL175C	YER176W	3688	2525	scRRS-v2	14.087545714274512	False
GPCA	Sv02	YLR233C	YOR287C	YOR287C	YLR233C	2861	2543	YeRI	9.451211111832329	False
GPCA	Sv02	YBR036C	YPR159W	YBR036C	YPR159W	3319	2560	YeRI		
GPCA	Sv02	YGL225W	YPR159W	YGL225W	YPR159W	3832	2560	YeRI		
GPCA	Sv02	YOL002C	YPR159W	YOL002C	YPR159W	4016	2560	YeRI	16.905657296970034	True
GPCA	Sv02	YHR076W	YPR159W	YHR076W	YPR159W	4322	2560	YeRI	14.89002672205838	True
GPCA	Sv02	YPR113W	YPR159W	YPR113W	YPR159W	4699	2560	YeRI	12.992761350943132	False
GPCA	Sv02	YHR192W	YPR159W	YHR192W	YPR159W	5460	2560	YeRI	15.670296636903947	True
GPCA	Sv02	YEL032W	YLR274W	YLR274W	YEL032W	2565	4288	scPRS-v2	9.988684686772167	False
GPCA	Sv02	YKR010C	YOR358W	YOR358W	YKR010C	2615	2571	scRRS-v2		
GPCA	Sv02	YBR221C	YPR165W	YPR165W	YBR221C	257	1557	scRRS-v2	10.118941072723509	False
GPCA	Sv02	YGR142W	YOR217W	YOR217W	YGR142W	2583	3192	YeRI	9.54882190845875	False
GPCA	Sv02	YBR288C	YPL195W	YBR288C	YPL195W	4545	2588	Lit-BM-13	10.074141462752506	False
GPCA	Sv02	YFR002W	YML025C	YFR002W	YML025C	2589	4019	CCSB-YI1		
GPCA	Sv02	YJL002C	YOR085W	YJL002C	YOR085W	5179	258	scPRS-v2	11.50084187955693	False
GPCA	Sv02	YBR217W	YPL149W	YBR217W	YPL149W	259	4561	YeRI	14.892637677748688	True
GPCA	Sv02	YBR217W	YLL042C	YBR217W	YLL042C	259	514	YeRI	10.205793249397157	False
GPCA	Sv02	YBL078C	YBR217W	YBL078C	YBR217W	5340	259	YeRI	12.500841879556928	False
GPCA	Sv02	YER083C	YHR213W-B	YER083C	YHR213W-B	4522	2603	YeRI	9.834471049984222	False
GPCA	Sv02	YHR027C	YKL145W	YHR027C	YKL145W	2608	3186	scPRS-v2	12.074141462752507	False
GPCA	Sv02	YGR188C	YOR026W	YOR026W	YGR188C	2614	4212	scPRS-v2	9.878050912728536	False
GPCA	Sv02	YJL013C	YOR026W	YOR026W	YJL013C	2614	5087	Uetz-screen	15.571989597604576	True
GPCA	Sv02	YDR034W-B	YGL067W	YDR034W-B	YGL067W	262	1411	scRRS-v2	11.171802288682983	False
GPCA	Sv02	YDR034W-B	YMR294W	YDR034W-B	YMR294W	262	1969	scRRS-v2	11.584022940257544	False
GPCA	Sv02	YDR034W-B	YPR115W	YPR115W	YDR034W-B	2620	262	scRRS-v2	10.018200178813226	False
GPCA	Sv02	YER125W	YNL220W	YER125W	YNL220W	2633	3409	Lit-BM-13	13.671541066711884	False
GPCA	Sv02	YER125W	YMR316W	YER125W	YMR316W	2633	4281	Ito-core	13.853894313247613	False
GPCA	Sv02	YGR128C	YPL126W	YPL126W	YGR128C	2634	3516	YeRI	9.54882190845875	False
GPCA	Sv02	YLR347C	YMR023C	YLR347C	YMR023C	2641	3545	YeRI	9.686500527183219	False
GPCA	Sv02	YEL041W	YLR347C	YLR347C	YEL041W	2641	3962	YeRI	9.207014320177533	False
GPCA	Sv02	YLR347C	YPL059W	YPL059W	YLR347C	4434	2641	YeRI	10.083479327331842	False
GPCA	Sv02	YKL068W	YLR347C	YKL068W	YLR347C	4955	2641	Tarassov		
GPCA	Sv02	YLR347C	YOR098C	YOR098C	YLR347C	4965	2641	scPRS-v2		
GPCA	Sv02	YIR010W	YLR347C	YLR347C	YIR010W	2641	5153	YeRI		
GPCA	Sv02	YAL033W	YOR019W	YAL033W	YOR019W	4920	2644	scRRS-v2		
GPCA	Sv02	YDR013W	YOR115C	YOR115C	YDR013W	1991	264	YeRI	10.197216693110054	False
GPCA	Sv02	YDR013W	YPR175W	YPR175W	YDR013W	2597	264	YeRI	9.625708843064466	False
GPCA	Sv02	YDR013W	YJL072C	YJL072C	YDR013W	642	264	YeRI	11.483815777264256	False
GPCA	Sv02	YKR027W	YMR310C	YKR027W	YMR310C	2656	3729	YeRI	9.638435913990472	False
GPCA	Sv02	YKL058W	YOR194C	YOR194C	YKL058W	1415	265	scPRS-v2	21.05051960595025	True
GPCA	Sv02	YKL058W	YLR291C	YKL058W	YLR291C	265	1901	YeRI	9.394462694610317	False
GPCA	Sv02	YER148W	YKL058W	YKL058W	YER148W	265	2846	scPRS-v2	11.326429487122304	False
GPCA	Sv02	YIL105C	YKL058W	YKL058W	YIL105C	265	3999	scRRS-v2	10.807354922057604	False
GPCA	Sv02	YLR258W	YOR178C	YLR258W	YOR178C	2665	5192	Lit-BM-13		
GPCA	Sv02	YIL161W	YNL023C	YNL023C	YIL161W	2666	2752	YeRI	17.9045581857805	True
GPCA	Sv02	YDR388W	YMR192W	YDR388W	YMR192W	4279	2683	scPRS-v2	11.567480801143045	False
GPCA	Sv02	YJR152W	YML132W	YML132W	YJR152W	3002	2686	YeRI	13.360024019571878	False
GPCA	Sv02	YCR024C-A	YJR152W	YJR152W	YCR024C-A	2686	4672	YeRI	11.201511344500146	False
GPCA	Sv02	YER052C	YGR271C-A	YER052C	YGR271C-A	2889	2696	scRRS-v2	11.745674324002135	False
GPCA	Sv02	YPR174C	YPR174C	YPR174C	YPR174C	269	269	YeRI	12.462757865660363	False
GPCA	Sv02	YFR035C	YPR174C	YFR035C	YPR174C	5514	269	YeRI	9.4093909361377	False
GPCA	Sv02	YBR088C	YJR043C	YJR043C	YBR088C	26	272	scPRS-v2	10.861862340059153	False
GPCA	Sv02	YDL160C-A	YOL086W-A	YOL086W-A	YDL160C-A	4866	2703	YeRI	24.022321159995684	True
GPCA	Sv02	YGR122W	YMR077C	YGR122W	YMR077C	2704	5554	YeRI	9.379378367071263	False
GPCA	Sv02	YHR166C	YKL022C	YKL022C	YHR166C	3594	2715	scPRS-v2	10.394462694610318	False
GPCA	Sv02	YDR295C	YMR052W	YMR052W	YDR295C	2722	5348	YeRI	9.888743248898258	False
GPCA	Sv02	YDR200C	YMR052W	YDR200C	YMR052W	5375	2722	YeRI	11.861862340059153	False
GPCA	Sv02	YBR088C	YER131W	YBR088C	YER131W	272	1711	YeRI	10.430452551665532	False
GPCA	Sv02	YBR088C	YDR097C	YBR088C	YDR097C	272	3243	scPRS-v2	10.779719355143405	False
GPCA	Sv02	YBR088C	YMR137C	YMR137C	YBR088C	4619	272	YeRI	15.015894128795969	True
GPCA	Sv02	YKL075C	YMR244W	YMR244W	YKL075C	2731	2730	scRRS-v2	10.25502856981873	False
GPCA	Sv02	YLR212C	YNL126W	YNL126W	YLR212C	3637	2737	scPRS-v2	9.929258408636974	False
GPCA	Sv02	YER059W	YPL031C	YPL031C	YER059W	4345	2739	Ito-core		
GPCA	Sv02	YFL060C	YKL161C	YKL161C	YFL060C	2741	3677	scRRS-v2	10.401946123976536	False
GPCA	Sv02	YKL161C	YNL053W	YNL053W	YKL161C	4569	2741	YeRI	11.291170699321862	False
GPCA	Sv02	YER122C	YHR021W-A	YHR021W-A	YER122C	2744	4581	scRRS-v2	10.326429487122304	False
GPCA	Sv02	YGR113W	YKR037C	YKR037C	YGR113W	2748	3236	YeRI	10.445014845868425	False
GPCA	Sv02	YKL138C-A	YKR037C	YKL138C-A	YKR037C	4974	2748	YeRI	10.357552004618084	False
GPCA	Sv02	YGL061C	YKR037C	YGL061C	YKR037C	5515	2748	YeRI	9.612868497291041	False
GPCA	Sv02	YDR016C	YGR113W	YGR113W	YDR016C	3236	274	scPRS-v2	10.656424863277781	False
GPCA	Sv02	YGL017W	YPL188W	YGL017W	YPL188W	2750	3440	YeRI	9.661778097771988	False
GPCA	Sv02	YGL017W	YLR409C	YGL017W	YLR409C	2750	3585	YeRI		
GPCA	Sv02	YGL017W	YLR234W	YLR234W	YGL017W	5359	2750	Lit-BM-13		
GPCA	Sv02	YDL017W	YHR037W	YHR037W	YDL017W	3335	2751	scRRS-v2		
GPCA	Sv02	YKL074C	YLR116W	YLR116W	YKL074C	2758	3327	scPRS-v2	15.247037418788583	True
GPCA	Sv02	YAL016W	YGR161C	YGR161C	YAL016W	2765	3932	YeRI		
GPCA	Sv02	YLR125W	YNL078W	YLR125W	YNL078W	2840	2774	scRRS-v2		
GPCA	Sv02	YHR113W	YNL078W	YNL078W	YHR113W	2774	4185	YeRI	9.710806433699352	False
GPCA	Sv02	YDR448W	YPL135W	YPL135W	YDR448W	3957	2787	CCSB-YI1	9.348728154231079	False
GPCA	Sv02	YDR448W	YML041C	YDR448W	YML041C	2787	5004	CCSB-YI1	9.99859042974533	False
GPCA	Sv02	YDL188C	YPL152W	YDL188C	YPL152W	3330	2788	YeRI	11.060695931687555	False
GPCA	Sv02	YAL067W-A	YDL116W	YAL067W-A	YDL116W	2794	3577	YeRI		
GPCA	Sv02	YDR446W	YEL005C	YDR446W	YEL005C	2798	5542	YeRI	10.674192268145685	False
GPCA	Sv02	YKL117W	YKR060W	YKL117W	YKR060W	3776	279	Lit-BM-13		
GPCA	Sv02	YBR146W	YGR158C	YGR158C	YBR146W	2812	5235	YeRI		
GPCA	Sv02	YBR273C	YPR113W	YPR113W	YBR273C	4699	2813	YeRI	12.130570562805426	False
GPCA	Sv02	YDR189W	YOR075W	YDR189W	YOR075W	2818	3248	YeRI	12.203959703239462	False
GPCA	Sv02	YDR189W	YLR026C	YDR189W	YLR026C	2818	4357	scPRS-v2	9.638435913990472	False
GPCA	Sv02	YIR017C	YPR083W	YIR017C	YPR083W	2822	4693	YeRI		
GPCA	Sv02	YLR368W	YOR057W	YLR368W	YOR057W	1767	282	YeRI	9.560332834212442	False
GPCA	Sv02	YER148W	YGR246C	YGR246C	YER148W	3324	2846	scPRS-v2	11.051208940914766	False
GPCA	Sv02	YDR373W	YHR139C	YHR139C	YDR373W	4550	2847	YeRI		
GPCA	Sv02	YDR373W	YLR099W-A	YLR099W-A	YDR373W	4842	2847	YeRI	11.872290110288093	False
GPCA	Sv02	YDR373W	YMR122W-A	YMR122W-A	YDR373W	4889	2847	YeRI	11.150381968817848	False
GPCA	Sv02	YLR234W	YPL024W	YPL024W	YLR234W	2852	5359	YeRI	16.63673789303151	True
GPCA	Sv02	YDL132W	YFL009W	YDL132W	YFL009W	3780	2868	scPRS-v2	11.065416134676548	False
GPCA	Sv02	YFL009W	YJL194W	YJL194W	YFL009W	4567	2868	scPRS-v2	9.888743248898258	False
GPCA	Sv02	YFL009W	YOL133W	YOL133W	YFL009W	4765	2868	scPRS-v2	11.541096615349526	False
GPCA	Sv02	YDL131W	YDL182W	YDL182W	YDL131W	2869	3410	Tarassov	17.283739502974527	True
GPCA	Sv02	YDR437W	YER083C	YDR437W	YER083C	2876	4522	YeRI	15.455487767710263	True
GPCA	Sv02	YBR154C	YBR296C-A	YBR154C	YBR296C-A	4663	2900	scRRS-v2	9.908392620773752	False
GPCA	Sv02	YDL053C	YGR178C	YDL053C	YGR178C	4036	2905	YeRI	14.575066464578658	True
GPCA	Sv02	YCL064C	YDR188W	YDR188W	YCL064C	3791	2914	scRRS-v2	12.6345841934937	False
GPCA	Sv02	YDR369C	YMR224C	YDR369C	YMR224C	2919	3514	scPRS-v2		
GPCA	Sv02	YBL071C-B	YNL022C	YNL022C	YBL071C-B	5400	2922	scRRS-v2	9.612868497291041	False
GPCA	Sv02	YDR078C	YML051W	YML051W	YDR078C	3547	292	YeRI	10.909143047339898	False
GPCA	Sv02	YDR078C	YHL006C	YHL006C	YDR078C	4190	292	YeRI		
GPCA	Sv02	YIR016W	YMR100W	YMR100W	YIR016W	2936	4145	YeRI	13.573292149952247	False
GPCA	Sv02	YMR100W	YNL094W	YNL094W	YMR100W	4507	2936	YeRI	9.878050912728536	False
GPCA	Sv02	YNL116W	YNL165W	YNL165W	YNL116W	2946	4055	YeRI	11.541096615349526	False
GPCA	Sv02	YFR001W	YOL077C	YFR001W	YOL077C	294	4570	Tarassov	10.872674880270607	False
GPCA	Sv02	YDL087C	YOR158W	YOR158W	YDL087C	3904	2984	YeRI	9.4655664048094	False
GPCA	Sv02	YDL087C	YHL006C	YDL087C	YHL006C	2984	4190	YeRI	10.008428622070582	False
GPCA	Sv02	YDL087C	YDR404C	YDR404C	YDL087C	5038	2984	YeRI		
GPCA	Sv02	YDL087C	YKL078W	YDL087C	YKL078W	2984	5338	YeRI	9.823367240046236	False
GPCA	Sv02	YDL087C	YJR050W	YJR050W	YDL087C	5467	2984	YeRI	10.386940245324311	False
GPCA	Sv02	YGR168C	YOR368W	YOR368W	YGR168C	2994	3740	YeRI	9.638435913990472	False
GPCA	Sv02	YNL073W	YOR368W	YNL073W	YOR368W	3892	2994	YeRI		
GPCA	Sv02	YGR146C	YOR368W	YGR146C	YOR368W	4120	2994	YeRI		
GPCA	Sv02	YLR288C	YOR368W	YOR368W	YLR288C	2994	4419	YeRI		
GPCA	Sv02	YBR007C	YOR368W	YOR368W	YBR007C	2994	5245	YeRI	9.918863237274595	False
GPCA	Sv02	YFL059W	YFL060C	YFL060C	YFL059W	3677	2997	YeRI	17.530627321252197	True
GPCA	Sv02	YGR055W	YOR153W	YGR055W	YOR153W	4329	2999	Tarassov	9.586839787961827	False
GPCA	Sv02	YHR094C	YOR153W	YOR153W	YHR094C	2999	5129	Tarassov	11.596655667674664	False
GPCA	Sv02	YGR178C	YHR121W	YHR121W	YGR178C	299	2905	YeRI	20.944724212687838	True
GPCA	Sv02	YDL053C	YHR121W	YDL053C	YHR121W	4036	299	YeRI	9.207014320177533	False
GPCA	Sv02	YLR423C	YML041C	YLR423C	YML041C	3020	5004	CCSB-YI1		
GPCA	Sv02	YDL097C	YLR313C	YLR313C	YDL097C	3024	3313	YeRI	10.939579214314694	False
GPCA	Sv02	YMR267W	YMR267W	YMR267W	YMR267W	3037	3037	YeRI	11.251482410620213	False
GPCA	Sv02	YDR185C	YMR024W	YDR185C	YMR024W	303	1254	scRRS-v2	9.612868497291041	False
GPCA	Sv02	YBR270C	YDR004W	YDR004W	YBR270C	3043	4121	YeRI	9.54882190845875	False
GPCA	Sv02	YHL006C	YJR141W	YHL006C	YJR141W	4190	3047	YeRI	10.73978060977326	False
GPCA	Sv02	YDR479C	YLR082C	YDR479C	YLR082C	3149	3062	Tarassov		
GPCA	Sv02	YHR034C	YOR310C	YOR310C	YHR034C	3071	4069	Lit-BM-13	16.56602429893316	True
GPCA	Sv02	YLR197W	YOR310C	YOR310C	YLR197W	3071	4558	scPRS-v2	13.825555100870831	False
GPCA	Sv02	YDL014W	YOR310C	YDL014W	YOR310C	5552	3071	scPRS-v2	12.135067945777818	False
GPCA	Sv02	YDR346C	YIL132C	YIL132C	YDR346C	3277	3074	YeRI		
GPCA	Sv02	YGR035C	YLR288C	YGR035C	YLR288C	307	4419	YeRI	12.161131882984307	False
GPCA	Sv02	YDL132W	YIL046W	YIL046W	YDL132W	3080	3780	scPRS-v2	9.779719355143405	False
GPCA	Sv02	YIL046W	YML082W	YIL046W	YML082W	3080	4164	YeRI	14.457124331540806	True
GPCA	Sv02	YOL054W	YPL093W	YOL054W	YPL093W	4124	3116	YeRI		
GPCA	Sv02	YGL161C	YHR105W	YGL161C	YHR105W	332	311	YeRI	10.567956075415466	False
GPCA	Sv02	YDR314C	YFL050C	YDR314C	YFL050C	4623	3142	scRRS-v2	9.988684686772167	False
GPCA	Sv02	YDR314C	YML056C	YML056C	YDR314C	3152	4623	scRRS-v2	10.064742764750257	False
GPCA	Sv02	YGL091C	YML051W	YGL091C	YML051W	3161	3547	YeRI	14.224830744327745	False
GPCA	Sv02	YGR142W	YNL055C	YNL055C	YGR142W	3350	3192	YeRI	9.649256177517314	False
GPCA	Sv02	YGR142W	YLR351C	YLR351C	YGR142W	3753	3192	YeRI	9.451211111832329	False
GPCA	Sv02	YDR254W	YGR142W	YGR142W	YDR254W	3192	3769	YeRI	9.661778097771988	False
GPCA	Sv02	YAL039C	YGR142W	YGR142W	YAL039C	3192	3959	YeRI	10.4797802640291	False
GPCA	Sv02	YGR142W	YMR075W	YMR075W	YGR142W	4925	3192	YeRI	11.85369942030022	False
GPCA	Sv02	YDL233W	YGR142W	YDL233W	YGR142W	5487	3192	YeRI	9.54882190845875	False
GPCA	Sv02	YDR407C	YGR148C	YGR148C	YDR407C	319	3482	scRRS-v2	9.834471049984222	False
GPCA	Sv02	YLR394W	YML080W	YML080W	YLR394W	3535	3210	scRRS-v2	10.295768934420508	False
GPCA	Sv02	YNL037C	YOR136W	YNL037C	YOR136W	3237	3226	YeRI	10.239598529249124	False
GPCA	Sv02	YGR113W	YKL138C-A	YGR113W	YKL138C-A	3236	4974	YeRI	9.649256177517314	False
GPCA	Sv02	YGL061C	YGR113W	YGR113W	YGL061C	3236	5515	scPRS-v2	13.845882034384061	False
GPCA	Sv02	YHR098C	YMR120C	YHR098C	YMR120C	3242	5023	scRRS-v2	11.880348808156025	False
GPCA	Sv02	YDR097C	YOL090W	YOL090W	YDR097C	4240	3243	scPRS-v2	14.386199313615807	False
GPCA	Sv02	YOR075W	YPL070W	YPL070W	YOR075W	4039	3248	YeRI	10.163649676015826	False
GPCA	Sv02	YLR226W	YPL070W	YLR226W	YPL070W	3256	4039	YeRI	9.744833837499547	False
GPCA	Sv02	YDR517W	YLR226W	YDR517W	YLR226W	5560	3256	YeRI		
GPCA	Sv02	YDR044W	YIR018W	YDR044W	YIR018W	325	617	YeRI	9.756556322524087	False
GPCA	Sv02	YHL006C	YIL132C	YIL132C	YHL006C	3277	4190	YeRI		
GPCA	Sv02	YDR277C	YLR447C	YDR277C	YLR447C	3289	3785	Ito-core	9.698704666770345	False
GPCA	Sv02	YNL290W	YOL094C	YOL094C	YNL290W	3310	4795	YeRI	14.97862109217593	True
GPCA	Sv02	YLL009C	YMR239C	YLL009C	YMR239C	4787	3314	YeRI	9.929258408636974	False
GPCA	Sv02	YGR047C	YGR246C	YGR246C	YGR047C	3324	4477	scPRS-v2	9.710806433699352	False
GPCA	Sv02	YBR257W	YHR062C	YHR062C	YBR257W	5180	3326	YeRI	9.674192268145685	False
GPCA	Sv02	YGR168C	YPR128C	YGR168C	YPR128C	3740	3328	YeRI		
GPCA	Sv02	YGL161C	YNL204C	YNL204C	YGL161C	1034	332	YeRI		
GPCA	Sv02	YDL226C	YGL161C	YDL226C	YGL161C	1792	332	YeRI	9.744833837499547	False
GPCA	Sv02	YGL095C	YGL161C	YGL095C	YGL161C	2175	332	YeRI		
GPCA	Sv02	YDR084C	YGL161C	YDR084C	YGL161C	351	332	Ito-core		
GPCA	Sv02	YGL161C	YGL198W	YGL161C	YGL198W	332	3656	Ito-core	12.915505962231933	False
