orf_name	screened_as_AD	screened_as_DB
YJL182C	True	True
YJL183W	True	True
YJL184W	True	False
YJL185C	True	True
YJL187C	True	False
YJL188C	True	True
YJL189W	True	True
YJL190C	True	True
YJL191W	True	True
YJL192C	True	True
YJL193W	True	False
YJL194W	True	True
YJL195C	True	True
YJL196C	True	True
YJL197W	True	False
YJL199C	True	True
YJL200C	True	False
YJL201W	True	True
YJL202C	True	False
YJL203W	True	True
YJL204C	True	False
YJL205C-A	True	False
YJL206C	True	False
YJL208C	True	True
YJL209W	True	True
YJL210W	True	False
YJL211C	True	True
YJL212C	True	True
YJL213W	True	True
YJL214W	True	False
YJL216C	True	False
YJL217W	True	True
YJL218W	True	False
YJL219W	True	True
YJL220W	True	True
YJL222W-A	True	True
YJL222W-B	True	True
YJL225W-A	True	True
YJR001W	False	True
YJR002W	True	True
YJR003C	True	True
YJR004C	True	True
YJR005W	True	False
YJR006W	True	False
YJR007W	True	True
YJR008W	True	False
YJR009C	True	True
YJR010C-A	True	True
YJR010W	True	False
YJR011C	True	True
YJR012C	True	True
YJR013W	True	True
YJR014W	True	True
YJR015W	True	True
YJR016C	True	True
YJR017C	True	False
YJR018W	True	True
YJR019C	True	True
YJR020W	True	True
YJR021C	True	True
YJR022W	True	True
YJR023C	True	True
YJR024C	True	True
YJR030C	False	True
YJR031C	True	False
YJR032W	True	True
YJR034W	True	True
YJR036C	False	True
YJR037W	True	True
YJR038C	True	True
YJR039W	True	True
YJR040W	False	True
YJR041C	True	True
YJR042W	True	False
YJR043C	True	False
YJR044C	True	True
YJR045C	True	True
YJR046W	True	True
YJR047C	True	True
YJR048W	True	True
YJR049C	True	True
YJR050W	True	True
YJR052W	True	True
YJR053W	True	True
YJR054W	True	True
YJR055W	True	True
YJR056C	True	True
YJR057W	True	True
YJR058C	True	True
YJR060W	True	True
YJR062C	True	True
YJR063W	True	True
YJR064W	True	False
YJR065C	True	False
YJR067C	True	True
YJR068W	True	True
YJR069C	True	False
YJR070C	True	True
YJR071W	True	True
YJR072C	False	True
YJR073C	True	True
YJR074W	True	False
YJR075W	True	True
YJR076C	True	True
YJR077C	True	True
YJR078W	True	True
YJR080C	True	True
YJR083C	True	True
YJR084W	True	True
YJR085C	True	True
YJR086W	True	True
YJR088C	True	True
YJR089W	True	True
YJR090C	True	False
YJR091C	True	False
YJR092W	True	False
YJR093C	True	False
YJR094C	True	False
YJR094W-A	True	True
YJR095W	True	True
YJR096W	True	True
YJR097W	True	False
YJR098C	True	False
YJR099W	True	True
YJR100C	True	False
YJR101W	True	True
YJR102C	True	True
YJR104C	True	False
YJR105W	True	True
YJR107W	True	True
YJR108W	True	True
YJR110W	True	True
YJR111C	True	False
YJR112W	True	True
YJR113C	True	True
YJR114W	True	True
YJR115W	True	True
YJR116W	True	True
YJR117W	True	True
YJR118C	True	True
YJR119C	True	False
YJR120W	True	True
YJR121W	True	True
YJR122W	True	True
YJR124C	True	True
YJR125C	True	False
YJR126C	True	True
YJR127C	True	False
YJR128W	True	True
YJR130C	True	False
YJR131W	True	False
YJR134C	True	True
YJR135C	True	True
YJR135W-A	True	True
YJR136C	True	True
YJR138W	True	True
YJR139C	True	True
YJR140C	True	True
YJR140W-A	True	True
YJR142W	True	True
YJR143C	True	False
YJR144W	True	False
YJR145C	True	True
YJR146W	True	True
YJR147W	True	False
YJR148W	True	True
YJR149W	True	False
YJR150C	True	True
YJR152W	True	True
YJR153W	True	True
YJR155W	True	False
YJR157W	True	True
YJR159W	True	False
YJR162C	True	True
YKL001C	True	False
YKL002W	True	True
YKL003C	True	False
YKL003W-A	True	True
YKL004W	True	True
YKL005C	True	True
YKL006C-A	True	False
YKL007W	True	True
YKL008C	True	True
YKL009W	True	True
YKL010C	True	False
YKL011C	True	False
YKL012W	True	False
YKL013C	True	False
YKL015W	True	False
YKL016C	True	True
YKL017C	True	False
YKL018C-A	True	False
YKL018W	True	True
YKL019W	True	True
YKL020C	True	False
YKL021C	True	True
YKL022C	True	True
YKL024C	True	False
YKL025C	True	False
YKL026C	True	True
YKL027W	True	True
YKL028W	True	False
YKL029C	True	True
YKL031W	True	True
YKL032C	True	True
YKL033W	True	False
YKL034W	True	True
YKL035W	True	False
YKL036C	True	True
YKL037W	True	True
YKL040C	True	True
YKL043W	True	True
YKL044W	True	True
YKL045W	True	False
YKL046C	True	True
YKL047W	True	True
YKL049C	True	True
YKL051W	True	True
YKL052C	True	True
YKL053C-A	True	False
YKL053W	True	True
YKL055C	True	True
YKL056C	True	False
YKL057C	True	False
YKL058W	True	True
YKL060C	True	True
YKL061W	True	False
YKL062W	True	False
YKL063C	True	True
YKL064W	True	True
YKL065C	True	False
YKL066W	True	True
YKL068W	True	False
YKL069W	True	True
YKL070W	True	True
YKL071W	True	True
YKL073W	True	True
YKL074C	True	True
YKL075C	True	True
YKL077W	True	True
YKL078W	True	True
YKL079W	True	True
YKL080W	True	True
YKL081W	True	True
YKL082C	True	False
YKL084W	True	True
YKL085W	True	True
YKL086W	False	True
YKL087C	True	True
YKL088W	True	False
YKL090W	True	False
YKL091C	True	True
YKL092C	True	True
YKL093W	True	False
YKL094W	True	False
YKL095W	True	True
YKL096C-B	True	True
YKL096W	True	False
YKL096W-A	True	True
YKL097C	True	True
YKL098W	True	True
YKL100C	True	False
YKL103C	True	True
YKL104C	True	False
YKL105C	False	True
YKL106C-A	True	True
YKL106W	True	True
YKL107W	True	False
YKL108W	True	False
YKL110C	True	True
YKL111C	True	True
YKL112W	True	False
YKL113C	True	True
YKL114C	True	True
YKL115C	True	False
YKL116C	False	True
YKL117W	True	True
YKL118W	True	True
YKL119C	True	True
YKL120W	True	True
YKL121W	True	True
YKL122C	True	True
YKL123W	True	True
YKL124W	True	True
YKL126W	True	True
YKL127W	True	True
YKL128C	True	True
YKL129C	True	True
YKL131W	True	True
YKL132C	True	True
YKL133C	True	True
YKL135C	True	False
YKL136W	True	False
YKL138C	True	True
YKL140W	True	True
YKL142W	True	True
YKL143W	True	False
YKL144C	True	True
YKL145W	True	True
YKL147C	True	True
YKL148C	True	False
YKL149C	True	True
YKL150W	True	True
YKL151C	True	False
YKL152C	True	True
YKL153W	True	True
YKL154W	True	True
YKL155C	True	False
YKL156C-A	True	True
YKL156W	True	True
YKL157W	False	True
YKL159C	True	True
YKL160W	True	False
YKL161C	True	False
YKL162C	True	False
YKL162C-A	True	False
YKL163W	True	True
YKL164C	True	False
YKL165C-A	True	True
YKL166C	True	False
YKL167C	True	True
YKL168C	True	True
YKL169C	True	True
YKL170W	True	True
YKL171W	True	False
YKL172W	True	False
YKL173W	True	False
YKL174C	True	False
YKL176C	True	False
YKL177W	True	True
YKL178C	True	True
YKL180W	True	False
YKL181W	True	True
YKL183W	True	False
YKL184W	True	True
YKL185W	True	True
YKL186C	True	True
YKL187C	True	False
YKL189W	True	True
YKL190W	True	True
YKL191W	True	True
YKL192C	True	True
YKL194C	True	False
YKL195W	True	True
YKL196C	True	False
YKL197C	True	True
YKL198C	True	True
YKL202W	True	True
YKL204W	True	False
YKL205W	True	False
YKL206C	True	False
YKL208W	True	True
YKL210W	True	False
YKL211C	True	True
YKL212W	True	True
YKL213C	True	False
YKL214C	True	True
YKL216W	True	True
YKL217W	True	True
YKL218C	True	True
YKL219W	True	True
YKL220C	True	True
YKL221W	True	True
YKL222C	True	False
YKL223W	True	True
YKL224C	False	True
YKL225W	True	True
YKR001C	True	True
YKR002W	True	False
YKR003W	True	True
YKR004C	True	False
YKR005C	True	True
YKR006C	True	True
YKR008W	True	True
YKR009C	True	True
YKR010C	True	True
YKR011C	True	True
YKR013W	True	False
YKR014C	True	True
YKR015C	True	True
YKR016W	True	True
YKR017C	True	False
YKR018C	False	True
YKR020W	True	False
YKR021W	True	True
YKR022C	True	True
YKR023W	True	True
YKR024C	True	True
YKR025W	True	False
YKR026C	True	True
YKR027W	True	False
YKR029C	True	True
YKR030W	True	True
YKR032W	True	True
YKR033C	True	True
YKR034W	True	True
YKR035C	True	True
YKR035W-A	True	True
YKR037C	True	False
YKR038C	True	True
YKR039W	True	True
YKR040C	True	False
YKR041W	True	True
YKR042W	True	True
YKR043C	True	True
YKR044W	True	True
YKR045C	True	True
YKR046C	True	True
YKR047W	True	True
YKR048C	True	True
YKR049C	True	True
YKR050W	True	False
YKR051W	True	False
YKR052C	True	False
YKR053C	True	True
YKR055W	True	False
YKR056W	True	True
YKR058W	True	False
YKR059W	True	False
YKR060W	True	True
YKR061W	True	False
YKR062W	True	False
YKR063C	True	True
YKR064W	True	False
YKR065C	True	True
YKR066C	False	True
YKR067W	True	True
YKR068C	True	True
YKR070W	True	True
YKR071C	True	False
YKR072C	True	False
YKR073C	True	True
YKR074W	True	False
YKR075C	True	True
YKR075W-A	True	True
YKR076W	True	True
YKR077W	True	False
YKR078W	True	False
YKR079C	True	True
YKR080W	True	False
YKR081C	True	False
YKR082W	True	False
YKR083C	True	False
YKR084C	True	False
YKR085C	True	True
YKR086W	False	True
YKR087C	True	True
YKR088C	True	False
YKR089C	True	True
YKR090W	True	True
YKR091W	True	False
YKR093W	True	True
YKR094C	True	True
YKR096W	True	True
YKR097W	True	True
YKR098C	True	True
YKR099W	True	False
YKR102W	True	False
YKR103W	True	True
YKR104W	True	True
YLL001W	True	True
YLL002W	True	True
YLL004W	True	True
YLL005C	True	False
YLL006W	True	True
YLL007C	True	True
YLL009C	True	True
YLL010C	True	True
YLL011W	True	True
YLL014W	True	True
YLL016W	True	True
YLL017W	True	True
YLL018C	True	True
YLL018C-A	True	False
YLL019C	True	False
YLL019W-A	True	True
YLL020C	True	True
YLL022C	True	True
YLL023C	True	True
YLL024C	True	False
YLL026W	True	True
YLL027W	True	True
YLL028W	True	True
YLL029W	True	False
YLL030C	True	False
YLL031C	True	False
YLL032C	True	False
YLL033W	True	False
YLL034C	True	False
YLL035W	True	False
YLL036C	True	True
YLL037W	True	True
YLL038C	True	False
YLL041C	True	True
YLL042C	True	True
YLL043W	False	True
YLL044W	True	True
YLL045C	True	True
YLL046C	True	True
YLL047W	True	True
YLL049W	True	True
YLL051C	True	True
YLL052C	True	True
YLL053C	True	True
YLL054C	True	True
YLL055W	True	True
YLL056C	True	True
YLL057C	True	True
YLL058W	True	False
YLL059C	True	True
YLL060C	True	True
YLL061W	True	True
YLL062C	True	True
YLL063C	True	True
YLL065W	True	True
YLL066W-A	True	True
YLR002C	True	False
YLR003C	True	True
YLR004C	True	True
YLR005W	True	False
YLR006C	True	True
YLR007W	True	True
YLR008C	True	True
YLR009W	True	True
YLR010C	True	True
YLR011W	True	True
YLR012C	True	True
YLR013W	True	True
YLR015W	True	True
YLR016C	True	False
YLR017W	True	True
YLR018C	True	True
YLR019W	True	False
YLR020C	True	False
YLR021W	True	True
YLR022C	True	True
YLR023C	True	True
YLR024C	True	False
YLR025W	True	False
YLR026C	True	True
YLR027C	True	True
YLR028C	True	True
YLR029C	True	True
YLR031W	True	True
YLR032W	False	True
YLR033W	True	False
YLR034C	True	True
YLR035C	True	True
YLR036C	True	True
YLR037C	True	True
YLR038C	True	False
YLR040C	True	True
YLR041W	True	True
YLR042C	True	True
YLR043C	True	True
YLR044C	True	False
YLR045C	True	True
YLR048W	True	True
YLR049C	True	False
YLR050C	True	True
YLR052W	True	True
YLR053C	True	False
YLR054C	True	False
YLR055C	True	False
YLR056W	True	True
YLR057W	True	True
YLR058C	False	True
YLR059C	True	False
YLR060W	True	True
YLR062C	True	True
YLR063W	True	True
YLR064W	True	True
YLR066W	True	False
YLR067C	True	True
YLR068W	True	True
YLR070C	True	True
YLR071C	True	False
YLR072W	True	False
YLR073C	True	False
YLR074C	True	True
YLR075W	True	True
YLR076C	True	False
YLR077W	False	True
YLR078C	True	True
YLR079W	True	True
YLR080W	False	True
YLR082C	True	True
YLR083C	True	False
YLR084C	True	False
YLR085C	True	False
YLR089C	True	True
YLR090W	True	True
YLR091W	True	False
YLR092W	False	True
YLR093C	True	True
YLR094C	True	True
YLR095C	True	False
YLR096W	True	True
YLR097C	True	True
YLR098C	True	True
YLR099C	True	True
YLR099W-A	True	True
YLR100W	True	True
YLR101C	True	True
YLR102C	True	False
YLR103C	True	True
YLR104W	True	True
YLR105C	True	False
YLR107W	True	True
YLR108C	True	True
YLR109W	True	True
YLR110C	True	True
YLR111W	True	True
YLR112W	True	True
YLR113W	True	False
YLR114C	True	True
YLR115W	True	True
YLR116W	True	True
YLR117C	True	False
YLR118C	True	True
YLR119W	True	True
YLR120C	True	True
YLR120W-A	True	True
YLR122C	True	True
YLR123C	True	True
YLR124W	True	True
YLR125W	True	False
YLR126C	False	True
YLR127C	True	False
YLR128W	True	False
YLR129W	True	True
YLR130C	True	True
YLR131C	True	False
YLR132C	True	True
YLR133W	True	True
YLR134W	True	True
YLR135W	True	False
YLR136C	True	False
YLR137W	False	True
YLR140W	True	True
YLR141W	True	True
YLR142W	True	True
YLR144C	True	False
YLR146C	True	False
YLR147C	True	False
YLR148W	True	False
YLR149C	False	True
YLR149C-A	True	True
YLR150W	True	True
YLR151C	True	True
YLR152C	True	True
YLR154C	True	False
YLR154W-E	True	True
YLR155C	True	False
YLR157C	True	True
YLR161W	True	True
YLR162W	True	False
YLR163C	True	True
YLR164W	True	False
YLR165C	True	False
YLR166C	False	True
YLR167W	True	True
YLR169W	True	True
YLR170C	True	True
YLR171W	True	True
YLR172C	True	True
YLR173W	True	True
YLR174W	True	True
YLR175W	False	True
YLR177W	True	True
YLR178C	True	True
YLR179C	True	True
YLR180W	True	True
YLR181C	True	True
YLR182W	True	False
YLR183C	True	True
YLR184W	True	True
YLR185W	True	True
YLR186W	True	True
YLR187W	True	False
YLR188W	True	True
YLR189C	True	False
YLR190W	False	True
YLR193C	True	True
YLR194C	True	False
YLR195C	True	True
YLR196W	True	False
YLR197W	True	True
YLR198C	True	True
YLR199C	True	True
YLR200W	True	False
YLR201C	True	True
YLR203C	False	True
YLR204W	True	False
YLR205C	True	True
YLR206W	True	False
YLR208W	True	True
YLR209C	True	True
YLR210W	True	False
YLR211C	True	True
YLR212C	True	False
YLR213C	True	True
YLR214W	True	False
YLR215C	True	True
YLR216C	True	False
YLR217W	True	True
YLR218C	False	True
YLR219W	True	True
YLR220W	True	True
YLR221C	True	True
YLR222C	True	True
YLR223C	True	False
YLR224W	True	True
YLR225C	True	True
YLR226W	True	True
YLR227C	True	True
YLR228C	True	False
YLR229C	True	True
YLR230W	True	True
YLR231C	True	False
YLR232W	True	True
YLR233C	True	True
YLR234W	True	True
YLR235C	True	True
YLR236C	True	False
YLR237W	True	True
YLR239C	True	True
YLR241W	True	False
YLR242C	True	True
YLR243W	True	True
YLR244C	True	True
YLR245C	True	True
YLR246W	True	False
YLR247C	True	True
YLR248W	True	True
YLR249W	True	True
YLR251W	True	True
YLR252W	True	True
YLR253W	True	True
YLR254C	True	True
YLR255C	True	True
YLR257W	True	True
YLR258W	True	False
YLR259C	True	True
YLR261C	True	True
YLR262C	True	True
YLR262C-A	True	True
YLR263W	True	True
YLR264W	True	False
YLR265C	True	True
YLR266C	True	False
YLR267W	True	True
YLR268W	True	True
YLR269C	True	False
YLR270W	True	True
YLR271W	True	True
YLR273C	True	False
YLR274W	True	True
YLR275W	True	True
YLR276C	True	True
YLR277C	True	False
YLR279W	True	True
YLR280C	True	True
YLR281C	True	True
YLR282C	True	True
YLR284C	True	True
YLR285W	True	True
YLR286C	True	True
YLR286W-A	True	True
YLR287C	True	False
YLR287C-A	True	True
YLR288C	True	True
YLR289W	True	True
YLR290C	True	True
YLR291C	True	True
YLR292C	True	False
YLR293C	True	True
YLR294C	True	True
YLR295C	True	False
YLR296W	True	True
YLR297W	True	True
YLR298C	True	True
YLR299C-A	True	True
YLR299W	True	True
YLR300W	True	False
YLR301W	True	False
YLR302C	True	True
YLR303W	True	True
YLR304C	True	False
YLR306W	True	True
YLR307W	True	True
YLR308W	True	True
YLR309C	True	True
YLR310C	True	False
YLR311C	True	True
YLR312C	True	True
YLR312W-A	True	True
YLR313C	True	False
YLR315W	True	True
YLR316C	True	True
YLR317W	True	True
YLR319C	True	False
YLR321C	True	False
YLR323C	True	True
YLR324W	True	True
YLR325C	True	True
YLR326W	True	True
YLR327C	True	True
YLR328W	True	True
YLR329W	True	True
YLR330W	True	True
YLR331C	True	False
YLR332W	True	True
YLR333C	True	True
YLR334C	True	True
YLR335W	True	True
YLR336C	True	True
YLR337C	True	True
YLR338W	True	True
YLR339C	True	True
YLR341W	True	True
YLR342W	True	False
YLR345W	True	True
YLR346C	True	True
YLR347C	True	True
YLR347W-A	True	True
YLR348C	True	True
YLR349W	True	False
YLR350W	True	True
YLR352W	True	False
YLR353W	True	True
YLR354C	True	False
YLR356W	True	True
YLR357W	True	True
YLR358C	True	True
YLR359W	True	True
YLR360W	True	True
YLR361C	True	True
YLR363C	True	True
YLR363W-A	True	True
YLR364W	True	True
YLR365W	True	True
YLR366W	True	True
YLR367W	True	False
YLR368W	True	False
YLR369W	True	True
YLR370C	True	True
YLR372W	True	True
YLR374C	False	True
YLR375W	True	True
YLR376C	True	True
YLR377C	True	True
YLR378C	True	False
YLR379W	True	True
YLR380W	True	True
YLR381W	True	True
YLR382C	True	False
YLR383W	True	False
YLR384C	True	False
YLR385C	True	True
YLR386W	True	True
YLR388W	True	True
YLR389C	False	True
YLR390W	True	True
YLR390W-A	True	True
YLR392C	True	True
YLR393W	True	True
YLR394W	False	True
YLR395C	True	True
YLR396C	True	False
YLR397C	True	False
YLR398C	True	False
YLR399C	True	True
YLR399W-A	True	True
YLR400W	True	True
YLR403W	True	False
YLR404W	True	False
YLR405W	True	True
YLR406C	True	True
YLR406C-A	True	False
YLR408C	True	True
YLR409C	True	True
YLR410W	True	True
YLR411W	True	True
YLR412W	True	True
YLR413W	False	True
YLR414C	True	True
YLR415C	False	True
YLR416C	True	True
YLR417W	True	False
YLR418C	True	True
YLR420W	True	True
YLR421C	True	False
YLR423C	True	True
YLR424W	True	True
YLR425W	False	True
YLR426W	True	True
YLR427W	True	True
YLR428C	True	True
YLR429W	True	True
YLR431C	True	True
YLR432W	True	True
YLR433C	True	True
YLR434C	True	True
YLR437C	False	True
YLR437C-A	True	True
YLR438C-A	True	True
YLR438W	True	True
YLR439W	True	True
YLR440C	True	True
YLR441C	True	True
YLR442C	True	True
YLR443W	True	True
YLR444C	True	True
YLR445W	True	True
YLR446W	True	False
YLR447C	True	False
YLR449W	True	True
YLR451W	True	False
YLR452C	True	True
YLR453C	True	False
YLR454W	True	False
YLR455W	True	True
YLR456W	True	True
YLR457C	True	False
YLR458W	True	True
YLR459W	True	False
YLR460C	True	True
YLR466C-B	True	False
YML001W	True	False
YML002W	True	True
YML004C	True	True
YML005W	True	True
YML006C	True	False
YML007C-A	True	False
YML007W	True	False
YML008C	True	True
YML009C	True	True
YML010C-B	True	True
YML010W-A	True	True
YML011C	True	False
YML012W	True	True
YML013C-A	True	True
YML014W	True	True
YML015C	True	True
YML016C	False	True
YML018C	True	True
YML019W	True	True
YML020W	True	True
YML021C	True	True
YML022W	True	False
YML023C	True	True
YML024W	True	True
YML025C	True	True
YML026C	True	False
YML027W	True	True
YML028W	True	True
YML029W	True	True
YML030W	True	False
YML031W	True	False
YML032C	True	True
YML034W	True	False
YML035C	True	True
YML035C-A	True	True
YML036W	True	True
YML037C	True	False
YML038C	True	True
YML039W	True	False
YML041C	True	True
YML042W	True	True
YML043C	True	True
YML046W	True	True
YML047C	True	True
YML048W	True	False
YML048W-A	True	False
YML049C	True	True
YML050W	False	True
YML051W	True	True
YML052W	True	True
YML053C	True	True
YML054C	True	True
YML055W	True	True
YML056C	True	True
YML057W	True	True
YML058C-A	True	True
YML058W-A	True	True
YML059C	False	True
YML061C	True	True
YML062C	True	True
YML064C	True	True
YML065W	True	True
YML066C	True	False
YML067C	True	True
YML068W	True	False
YML069W	True	False
YML070W	True	True
YML071C	True	True
YML073C	True	False
YML074C	True	True
YML075C	False	True
YML076C	True	False
YML077W	True	True
YML078W	True	False
YML079W	True	True
YML080W	True	True
YML081C-A	True	True
YML081W	True	False
YML082W	True	True
YML083C	True	True
YML084W	True	True
YML085C	True	True
YML086C	True	True
YML087C	True	False
YML088W	True	False
YML089C	True	True
YML090W	True	True
YML092C	True	True
YML093W	True	True
YML095C	True	False
YML095C-A	True	False
YML096W	True	True
YML097C	True	True
YML098W	True	True
YML099C	True	False
YML100W	False	True
YML100W-A	True	True
YML101C	True	True
YML102C-A	True	True
YML102W	True	False
YML103C	True	False
YML104C	True	True
YML105C	True	True
YML106W	True	True
YML107C	True	True
YML108W	True	True
YML109W	False	True
YML110C	True	True
YML112W	True	False
YML113W	True	False
YML114C	True	False
YML116W	True	False
YML117W	True	True
YML117W-A	True	True
YML118W	True	True
YML119W	True	False
YML120C	True	True
YML121W	True	True
YML122C	True	True
YML123C	True	True
YML125C	True	True
YML126C	True	True
YML127W	True	False
YML128C	True	True
YML129C	True	True
YML130C	True	False
YMR001C	True	True
YMR001C-A	True	True
YMR002W	True	False
YMR003W	True	True
YMR004W	True	True
YMR005W	True	False
YMR006C	False	True
YMR007W	True	True
YMR008C	True	False
YMR009W	True	True
YMR010W	True	False
YMR011W	False	True
YMR013C	True	True
YMR013W-A	True	False
YMR014W	True	False
YMR015C	True	True
YMR016C	False	True
YMR017W	True	False
YMR020W	True	False
YMR021C	True	True
YMR022W	True	True
YMR023C	True	True
YMR024W	True	True
YMR025W	True	False
YMR026C	True	False
YMR028W	False	True
YMR029C	True	True
YMR031C	True	False
YMR031W-A	True	True
YMR032W	True	False
YMR033W	True	True
YMR034C	True	True
YMR035W	True	False
YMR036C	True	False
YMR037C	True	False
YMR038C	True	True
YMR039C	True	False
YMR040W	True	False
YMR041C	True	True
YMR042W	True	False
YMR043W	True	False
YMR044W	True	False
YMR047C	True	True
YMR048W	True	False
YMR049C	True	True
YMR052C-A	True	True
YMR052W	True	True
YMR053C	True	True
YMR054W	True	False
YMR055C	True	True
YMR056C	True	True
YMR057C	True	True
YMR059W	True	True
YMR060C	True	True
YMR061W	True	True
YMR062C	True	True
YMR063W	False	True
YMR064W	True	True
YMR065W	True	False
YMR066W	True	True
YMR067C	True	True
YMR068W	True	False
YMR069W	True	True
YMR070W	True	True
YMR071C	True	True
YMR072W	True	True
YMR073C	True	True
YMR074C	True	False
YMR075C-A	True	True
YMR075W	True	True
YMR076C	True	True
YMR077C	True	True
YMR078C	True	False
YMR079W	True	True
YMR080C	True	False
YMR082C	True	True
YMR083W	True	True
YMR084W	True	True
YMR085W	True	True
YMR086C-A	True	True
YMR086W	True	True
YMR087W	True	True
YMR088C	True	True
YMR090W	True	True
YMR091C	True	False
YMR092C	True	True
YMR094W	True	True
YMR095C	True	False
YMR096W	True	True
YMR097C	True	True
YMR098C	True	True
YMR099C	True	True
YMR100W	True	False
YMR101C	True	True
YMR102C	True	False
YMR103C	True	True
YMR104C	True	True
YMR105C	False	True
YMR105W-A	True	True
YMR106C	True	True
YMR107W	True	True
YMR110C	True	True
YMR111C	True	True
YMR112C	True	False
YMR113W	True	True
YMR114C	True	True
YMR115W	True	False
YMR116C	True	True
YMR117C	True	True
YMR119W	True	True
YMR119W-A	True	True
YMR120C	False	True
YMR121C	False	True
YMR122C	False	True
YMR122W-A	True	True
YMR123W	True	True
YMR124W	True	True
YMR126C	True	True
YMR127C	True	True
YMR129W	True	True
YMR130W	True	True
YMR132C	True	False
YMR134W	True	False
YMR135C	True	True
YMR135W-A	True	True
YMR137C	True	True
YMR138W	True	True
YMR139W	True	False
YMR140W	True	True
YMR141C	True	True
YMR142C	True	True
YMR143W	True	False
YMR144W	True	True
YMR145C	True	True
YMR146C	True	True
YMR147W	True	True
YMR148W	True	True
YMR149W	True	True
YMR150C	True	True
YMR152W	True	False
YMR153C-A	True	True
YMR153W	True	True
YMR155W	True	False
YMR156C	True	True
YMR157C	True	True
YMR158C-B	True	True
YMR158W	True	True
YMR158W-A	True	True
YMR159C	True	True
YMR160W	True	True
YMR161W	True	True
YMR163C	True	False
YMR165C	True	True
YMR167W	True	False
YMR168C	True	False
YMR169C	True	False
YMR170C	True	True
YMR171C	True	True
YMR172C-A	True	True
YMR172W	True	True
YMR173W	True	True
YMR173W-A	True	True
YMR174C	True	True
YMR175W	True	True
YMR177W	True	True
YMR178W	True	True
YMR179W	True	False
YMR180C	True	True
YMR181C	True	False
YMR182C	True	True
YMR182W-A	True	True
YMR183C	True	True
YMR184W	True	True
YMR185W	True	False
YMR186W	True	False
YMR187C	True	True
YMR188C	True	True
YMR191W	True	False
YMR192W	True	True
YMR193C-A	True	True
YMR193W	True	False
YMR194W	True	False
YMR195W	True	False
YMR196W	True	True
YMR197C	False	True
YMR198W	True	False
YMR199W	True	False
YMR200W	True	True
YMR201C	True	False
YMR202W	False	True
YMR203W	True	True
YMR204C	True	False
YMR205C	True	False
YMR206W	True	True
YMR208W	True	True
YMR209C	True	True
YMR210W	True	True
YMR211W	True	True
YMR212C	True	False
YMR213W	True	True
YMR214W	True	True
YMR215W	True	True
YMR216C	True	False
YMR217W	True	False
YMR218C	True	True
YMR219W	True	True
YMR221C	True	True
YMR222C	False	True
YMR223W	True	False
YMR224C	True	True
YMR226C	True	False
YMR227C	True	True
YMR228W	True	False
YMR231W	True	True
YMR232W	True	True
YMR233W	True	True
YMR234W	True	False
YMR235C	True	True
YMR236W	True	False
YMR237W	True	False
YMR238W	True	True
YMR239C	True	True
YMR240C	True	True
YMR241W	True	False
YMR242C	True	False
YMR242W-A	True	False
YMR243C	True	True
YMR244C-A	True	True
YMR244W	True	True
YMR245W	True	True
YMR246W	False	True
YMR250W	True	True
YMR251W	True	True
YMR251W-A	True	True
YMR252C	True	True
YMR253C	True	False
YMR254C	True	True
YMR255W	True	True
YMR256C	True	True
YMR257C	True	True
YMR258C	True	True
YMR259C	True	False
YMR260C	True	False
YMR261C	True	False
YMR263W	True	True
YMR264W	True	True
YMR266W	True	True
YMR267W	True	True
YMR268C	True	True
YMR270C	True	False
YMR272C	True	True
YMR272W-A	True	True
YMR272W-B	True	True
YMR274C	True	False
YMR275C	True	True
YMR276W	True	True
YMR277W	True	True
YMR278W	True	True
YMR281W	True	False
YMR282C	False	True
YMR283C	True	False
YMR284W	True	True
YMR285C	True	True
YMR286W	True	True
YMR287C	True	True
YMR288W	True	True
YMR289W	True	True
YMR290C	True	True
YMR291W	True	False
YMR292W	True	True
YMR293C	True	True
YMR294W	True	True
YMR294W-A	True	True
YMR296C	True	True
YMR297W	True	False
YMR298W	True	True
YMR299C	True	False
YMR300C	True	True
YMR301C	True	True
YMR302C	False	True
YMR303C	True	False
YMR304C-A	True	True
YMR305C	True	False
YMR306C-A	True	True
YMR306W	True	False
YMR307W	True	True
YMR308C	False	True
YMR309C	True	True
YMR310C	True	False
YMR311C	True	True
YMR312W	True	True
YMR313C	True	True
YMR314W	True	True
YMR315W	True	True
YMR315W-A	True	True
YMR316C-A	True	False
YMR316C-B	True	True
YMR316W	True	True
YMR318C	True	True
YMR319C	True	True
YMR320W	True	False
YMR321C	False	True
YMR322C	True	True
YMR323W	True	True
YMR324C	True	True
YMR326C	True	True
YNL001W	True	True
YNL002C	True	True
YNL003C	True	False
YNL004W	True	False
YNL005C	True	True
YNL006W	True	True
YNL007C	True	True
YNL009W	True	True
YNL010W	True	True
YNL011C	True	False
YNL012W	True	True
YNL015W	True	False
YNL017C	True	True
YNL020C	True	False
YNL021W	True	True
YNL022C	True	True
YNL024C	True	True
YNL024C-A	True	True
YNL025C	True	True
YNL026W	True	False
YNL027W	True	False
YNL028W	True	True
YNL029C	False	True
YNL030W	True	True
YNL031C	True	True
YNL032W	True	False
YNL033W	True	True
YNL034W	True	True
YNL035C	True	True
YNL037C	True	True
YNL039W	True	True
YNL040W	True	True
YNL041C	True	False
