orf_name_a	gene_name_a	orf_name_b	gene_name_b	n_publications	n_methods	n_evidence	category
YHR013C	ARD1	YHR013C	ARD1	1	1	1	Lit-NB
YHR013C	ARD1	YJL191W	RPS14B	1	1	1	Lit-NB
YHR013C	ARD1	YLL024C	SSA2	1	1	1	Lit-NB
YHR013C	ARD1	YLL026W	HSP104	1	1	1	Lit-NB
YHR013C	ARD1	YNL209W	SSB2	2	2	2	Lit-NB
YHR013C	ARD1	YNR051C	BRE5	1	1	1	Lit-NB
YHR013C	ARD1	YOL127W	RPL25	1	1	1	Lit-NB
YHR013C	ARD1	YOR014W	RTS1	1	1	1	Lit-NB
YHR013C	ARD1	YOR253W	NAT5	1	2	2	Lit-BM
YHR013C	ARD1	YPL106C	SSE1	1	1	1	Lit-NB
YHR014W	SPO13	YHR135C	YCK1	1	1	1	Lit-NB
YHR014W	SPO13	YHR185C	PFS1	2	2	2	Lit-BM
YHR014W	SPO13	YLL013C	PUF3	1	1	1	Lit-NB
YHR014W	SPO13	YMR001C	CDC5	1	2	2	Lit-NB
YHR014W	SPO13	YPL204W	HRR25	1	1	1	Lit-NB
YHR015W	MIP6	YHR064C	SSZ1	1	1	1	Lit-NB
YHR015W	MIP6	YLL024C	SSA2	1	1	1	Lit-NB
YHR015W	MIP6	YLL026W	HSP104	1	1	1	Lit-NB
YHR015W	MIP6	YMR001C	CDC5	1	1	1	Lit-NB
YHR015W	MIP6	YMR080C	NAM7	1	1	1	Lit-NB
YHR015W	MIP6	YNL064C	YDJ1	1	1	1	Lit-NB
YHR015W	MIP6	YNL209W	SSB2	1	1	1	Lit-NB
YHR015W	MIP6	YPL106C	SSE1	1	1	1	Lit-NB
YHR015W	MIP6	YPL169C	MEX67	1	1	1	Lit-BS
YHR016C	YSC84	YHR016C	YSC84	1	1	1	Lit-BS
YHR016C	YSC84	YHR182W		1	1	1	Lit-BS
YHR016C	YSC84	YIL061C	SNP1	1	1	1	Lit-BS
YHR016C	YSC84	YIL095W	PRK1	1	1	1	Lit-NB
YHR016C	YSC84	YIL107C	PFK26	1	1	1	Lit-NB
YHR016C	YSC84	YIL156W	UBP7	1	1	1	Lit-BS
YHR016C	YSC84	YJL004C	SYS1	1	1	1	Lit-BS
YHR016C	YSC84	YJL133W	MRS3	1	1	1	Lit-BS
YHR016C	YSC84	YJL151C	SNA3	1	1	1	Lit-BS
YHR016C	YSC84	YJL194W	CDC6	1	1	1	Lit-BS
YHR016C	YSC84	YJL201W	ECM25	1	1	1	Lit-BS
YHR016C	YSC84	YJR083C	ACF4	3	4	4	Lit-BM
YHR016C	YSC84	YKL109W	HAP4	1	1	1	Lit-BS
YHR016C	YSC84	YKL129C	MYO3	1	1	1	Lit-BS
YHR016C	YSC84	YKL214C	YRA2	1	1	1	Lit-BS
YHR016C	YSC84	YKR028W	SAP190	1	1	1	Lit-BS
YHR016C	YSC84	YKR030W	GMH1	1	1	1	Lit-BS
YHR016C	YSC84	YLL005C	SPO75	1	1	1	Lit-BS
YHR016C	YSC84	YLL013C	PUF3	1	1	1	Lit-NB
YHR016C	YSC84	YLL023C	POM33	2	1	2	Lit-BM
YHR016C	YSC84	YLR064W	PER33	1	1	1	Lit-BS
YHR016C	YSC84	YLR144C	ACF2	3	4	6	Lit-BM
YHR016C	YSC84	YLR206W	ENT2	1	1	1	Lit-BS
YHR016C	YSC84	YLR426W	TDA5	1	1	1	Lit-BS
YHR016C	YSC84	YML001W	YPT7	1	1	1	Lit-NB
YHR016C	YSC84	YMR068W	AVO2	1	1	1	Lit-BS
YHR016C	YSC84	YMR109W	MYO5	1	1	1	Lit-BS
YHR016C	YSC84	YMR192W	GYL1	3	4	5	Lit-BM
YHR016C	YSC84	YMR313C	TGL3	1	1	1	Lit-BS
YHR016C	YSC84	YNL073W	MSK1	1	1	1	Lit-BS
