orf_name_a	gene_name_a	orf_name_b	gene_name_b	Uetz-screen	Ito-core	CCSB-YI1	YeRI
YGL175C	SAE2	YNL189W	SRP1	False	True	False	False
YGL176C		YPR110C	RPC40	False	False	False	True
YGL180W	ATG1	YPR185W	ATG13	True	False	False	False
YGL181W	GTS1	YGR178C	PBP1	False	False	True	False
YGL181W	GTS1	YGR241C	YAP1802	False	False	True	False
YGL181W	GTS1	YHR161C	YAP1801	False	False	True	False
YGL181W	GTS1	YHR177W		False	True	False	False
YGL181W	GTS1	YIL122W	POG1	False	True	True	False
YGL181W	GTS1	YMR182C	RGM1	False	False	True	False
YGL181W	GTS1	YNL124W	NAF1	False	False	True	False
YGL181W	GTS1	YPL013C	MRPS16	False	True	False	False
YGL181W	GTS1	YPL049C	DIG1	False	False	True	False
YGL181W	GTS1	YPR166C	MRP2	False	False	False	True
YGL187C	COX4	YGL213C	SKI8	False	True	False	False
YGL187C	COX4	YML042W	CAT2	False	False	True	False
YGL189C	RPS26A	YHR114W	BZZ1	False	True	False	False
YGL189C	RPS26A	YLL027W	ISA1	True	False	False	False
YGL189C	RPS26A	YLR435W	TSR2	True	False	False	False
YGL190C	CDC55	YHL006C	SHU1	False	False	False	True
YGL190C	CDC55	YLR373C	VID22	False	True	False	False
YGL190C	CDC55	YML109W	ZDS2	False	True	False	False
YGL194C-A		YJR015W		False	False	False	True
YGL194C-A		YMR153W	NUP53	False	False	False	True
YGL194C-A		YNR039C	ZRG17	False	False	False	True
YGL194C-A		YPR174C		False	False	False	True
YGL198W	YIP4	YPL095C	EEB1	False	True	False	False
YGL201C	MCM6	YIL150C	MCM10	True	False	False	False
YGL209W	MIG2	YGL209W	MIG2	False	False	False	True
YGL209W	MIG2	YGR152C	RSR1	False	False	False	True
YGL209W	MIG2	YGR213C	RTA1	False	False	False	True
YGL209W	MIG2	YJL124C	LSM1	False	False	False	True
YGL209W	MIG2	YJR108W	ABM1	False	False	False	True
YGL209W	MIG2	YKL007W	CAP1	False	False	False	True
YGL209W	MIG2	YKL180W	RPL17A	False	False	False	True
YGL209W	MIG2	YKR083C	DAD2	False	False	False	True
YGL209W	MIG2	YLR048W	RPS0B	False	False	False	True
YGL209W	MIG2	YLR212C	TUB4	False	False	False	True
YGL209W	MIG2	YLR246W	ERF2	False	False	False	True
YGL209W	MIG2	YML012W	ERV25	False	False	False	True
YGL209W	MIG2	YML041C	VPS71	False	False	False	True
YGL209W	MIG2	YML128C	MSC1	False	False	False	True
YGL209W	MIG2	YNR035C	ARC35	False	False	False	True
YGL209W	MIG2	YOL038W	PRE6	False	False	False	True
YGL209W	MIG2	YOR071C	NRT1	False	False	False	True
YGL209W	MIG2	YOR304C-A	BIL1	False	False	False	True
YGL211W	NCS6	YIL008W	URM1	False	False	False	True
YGL211W	NCS6	YJR011C		False	False	False	True
YGL211W	NCS6	YLR291C	GCD7	False	False	False	True
YGL211W	NCS6	YNL153C	GIM3	False	False	False	True
YGL213C	SKI8	YML108W		False	False	True	False
YGL215W	CLG1	YGR067C		False	False	False	True
YGL215W	CLG1	YPL031C	PHO85	False	False	False	True
YGL220W	BOL2	YLR052W	IES3	False	True	False	False
YGL221C	NIF3	YGL221C	NIF3	True	False	True	False
YGL221C	NIF3	YML064C	TEM1	False	True	False	False
YGL221C	NIF3	YNL189W	SRP1	True	True	False	False
YGL222C	EDC1	YLR264W	RPS28B	False	False	False	True
YGL223C	COG1	YML071C	COG8	False	False	True	False
YGL225W	VRG4	YHR114W	BZZ1	False	True	False	False
YGL225W	VRG4	YIR033W	MGA2	False	False	True	False
YGL225W	VRG4	YIR038C	GTT1	False	False	True	False
YGL225W	VRG4	YPL094C	SEC62	False	False	True	False
YGL225W	VRG4	YPR071W		False	False	True	False
YGL225W	VRG4	YPR159W	KRE6	False	False	False	True
YGL229C	SAP4	YJL013C	MAD3	True	False	False	False
YGL229C	SAP4	YJL030W	MAD2	True	False	False	False
YGL229C	SAP4	YJL178C	ATG27	True	False	False	False
YGL229C	SAP4	YMR181C		True	False	False	False
YGL229C	SAP4	YOR062C		True	False	False	False
YGL229C	SAP4	YPR040W	TIP41	True	False	False	False
YGL230C		YKL110C	KTI12	True	False	False	False
YGL230C		YOR161C	PNS1	True	False	False	False
YGL233W	SEC15	YLR166C	SEC10	False	True	False	False
YGL237C	HAP2	YGR146C	ECL1	False	True	False	False
YGL237C	HAP2	YLR114C	AVL9	False	False	True	False
YGL237C	HAP2	YLR423C	ATG17	False	True	False	False
YGL237C	HAP2	YOR047C	STD1	False	True	False	False
YGL237C	HAP2	YOR358W	HAP5	True	True	False	False
YGL238W	CSE1	YLR293C	GSP1	False	False	True	False
YGL238W	CSE1	YML094W	GIM5	False	False	False	True
YGL238W	CSE1	YNL189W	SRP1	False	False	True	False
YGL238W	CSE1	YNL236W	SIN4	True	False	False	False
YGL238W	CSE1	YOR185C	GSP2	False	False	True	False
YGL240W	DOC1	YKR048C	NAP1	False	False	True	False
YGL242C		YKR099W	BAS1	True	False	False	False
YGL243W	TAD1	YHL006C	SHU1	False	False	False	True
YGL244W	RTF1	YLR385C	SWC7	False	False	True	False
YGL250W	RMR1	YLR082C	SRL2	False	False	True	False
YGL250W	RMR1	YLR442C	SIR3	False	False	True	False
YGL250W	RMR1	YMR068W	AVO2	False	True	False	False
YGL250W	RMR1	YMR111C		False	False	True	False
YGL250W	RMR1	YOR028C	CIN5	False	False	True	False
YGL252C	RTG2	YGL252C	RTG2	False	False	True	False
YGL252C	RTG2	YLR291C	GCD7	False	False	True	False
YGL252C	RTG2	YNL076W	MKS1	False	False	False	True
YGL252C	RTG2	YOR385W		False	False	False	True
YGL254W	FZF1	YGR047C	TFC4	True	False	False	False
YGL254W	FZF1	YHR215W	PHO12	True	False	False	False
YGL254W	FZF1	YOR039W	CKB2	True	False	False	False
YGL263W	COS12	YNR039C	ZRG17	False	False	False	True
YGR002C	SWC4	YGR158C	MTR3	False	False	False	True
YGR002C	SWC4	YJL036W	SNX4	False	False	False	True
YGR002C	SWC4	YNL107W	YAF9	False	False	False	True
YGR002C	SWC4	YPR083W	MDM36	False	False	False	True
YGR003W	CUL3	YOL133W	HRT1	False	False	True	True
YGR003W	CUL3	YOR385W		False	False	False	True
YGR004W	PEX31	YPR028W	YOP1	False	True	False	False
YGR010W	NMA2	YGR010W	NMA2	True	False	False	False
YGR010W	NMA2	YGR048W	UFD1	False	False	False	True
YGR010W	NMA2	YLR328W	NMA1	True	True	True	False
YGR010W	NMA2	YLR438W	CAR2	True	False	False	False
YGR010W	NMA2	YNL189W	SRP1	False	True	False	False
YGR013W	SNU71	YKL012W	PRP40	False	True	False	False
YGR014W	MSB2	YIL144W	NDC80	True	False	False	False
YGR014W	MSB2	YJL013C	MAD3	True	False	False	False
YGR014W	MSB2	YJL030W	MAD2	True	False	False	False
YGR014W	MSB2	YPL211W	NIP7	True	False	False	False
YGR017W		YLR072W	LAM6	True	False	False	False
YGR017W		YLR403W	SFP1	True	False	False	False
YGR018C		YGR142W	BTN2	False	False	False	True
YGR018C		YLR291C	GCD7	False	False	False	True
YGR018C		YML051W	GAL80	False	False	False	True
YGR020C	VMA7	YHR060W	VMA22	False	True	False	True
YGR024C	THG1	YGR024C	THG1	True	False	True	False
YGR024C	THG1	YHR112C		False	False	True	False
YGR024C	THG1	YKL090W	CUE2	True	False	False	False
YGR024C	THG1	YLR291C	GCD7	False	True	False	False
YGR024C	THG1	YNL189W	SRP1	True	True	False	False
YGR024C	THG1	YPL110C	GDE1	True	False	False	False
YGR027C	RPS25A	YGR086C	PIL1	False	False	True	False
YGR027C	RPS25A	YPL004C	LSP1	False	False	True	False
YGR028W	MSP1	YNL189W	SRP1	False	False	False	True
YGR029W	ERV1	YLR424W	SPP382	False	False	True	False
YGR034W	RPL26B	YLR212C	TUB4	False	False	False	True
YGR034W	RPL26B	YNL153C	GIM3	False	False	False	True
YGR034W	RPL26B	YPL208W	RKM1	False	False	False	True
YGR035C		YLR288C	MEC3	False	False	False	True
YGR038W	ORM1	YIR038C	GTT1	False	False	True	False
YGR038W	ORM1	YML029W	USA1	False	False	True	False
YGR038W	ORM1	YPR159W	KRE6	False	False	False	True
YGR040W	KSS1	YHR084W	STE12	False	False	True	False
YGR040W	KSS1	YJR030C	RBH2	False	False	False	True
YGR040W	KSS1	YPL049C	DIG1	False	False	True	False
YGR041W	BUD9	YGR041W	BUD9	False	True	False	False
YGR046W	TAM41	YNL236W	SIN4	True	False	False	False
YGR047C	TFC4	YKR034W	DAL80	False	False	True	False
YGR048W	UFD1	YGR048W	UFD1	False	False	False	True
YGR048W	UFD1	YGR249W	MGA1	False	False	False	True
YGR048W	UFD1	YHR107C	CDC12	False	False	False	True
YGR048W	UFD1	YHR113W	APE4	False	False	False	True
YGR048W	UFD1	YJL110C	GZF3	False	False	False	True
YGR048W	UFD1	YJR056C		False	False	False	True
YGR048W	UFD1	YKR034W	DAL80	False	False	False	True
YGR048W	UFD1	YLR328W	NMA1	False	False	False	True
YGR048W	UFD1	YLR345W		False	False	False	True
YGR048W	UFD1	YML064C	TEM1	False	False	False	True
YGR048W	UFD1	YMR052W	FAR3	False	False	False	True
YGR048W	UFD1	YMR144W	FDO1	False	False	False	True
YGR048W	UFD1	YMR153W	NUP53	False	False	False	True
YGR048W	UFD1	YMR233W	TRI1	False	False	False	True
YGR048W	UFD1	YNL042W	BOP3	False	False	False	True
YGR048W	UFD1	YNL155W	CUZ1	False	False	False	True
YGR048W	UFD1	YNR012W	URK1	False	False	False	True
YGR048W	UFD1	YOR284W	HUA2	False	False	False	True
YGR048W	UFD1	YOR285W	RDL1	False	False	False	True
YGR048W	UFD1	YOR368W	RAD17	False	False	False	True
YGR048W	UFD1	YPL049C	DIG1	False	False	False	True
YGR048W	UFD1	YPL192C	PRM3	False	False	False	True
YGR048W	UFD1	YPL222W	FMP40	True	False	False	False
YGR048W	UFD1	YPL280W	HSP32	False	False	False	True
YGR048W	UFD1	YPR182W	SMX3	False	False	False	True
YGR049W	SCM4	YGR278W	CWC22	True	False	False	False
YGR049W	SCM4	YLR356W	ATG33	False	False	False	True
YGR052W	FMP48	YLR183C	TOS4	False	False	False	True
YGR052W	FMP48	YOR158W	PET123	False	False	False	True
YGR052W	FMP48	YPL173W	MRPL40	False	False	False	True
YGR057C	LST7	YHR067W	HTD2	False	False	False	True
YGR057C	LST7	YIL076W	SEC28	False	False	False	True
YGR057C	LST7	YIL109C	SEC24	False	True	False	False
YGR057C	LST7	YJR046W	TAH11	False	False	False	True
YGR057C	LST7	YKL015W	PUT3	True	False	True	False
YGR057C	LST7	YLR291C	GCD7	False	False	False	True
YGR057C	LST7	YLR376C	PSY3	False	False	False	True
YGR057C	LST7	YML064C	TEM1	False	False	False	True
YGR057C	LST7	YML095C	RAD10	False	False	False	True
YGR057C	LST7	YOR180C	DCI1	False	False	False	True
YGR058W	PEF1	YGR058W	PEF1	True	True	False	False
YGR058W	PEF1	YGR136W	LSB1	True	True	False	False
YGR058W	PEF1	YLR113W	HOG1	True	False	False	False
YGR058W	PEF1	YNL047C	SLM2	True	False	False	False
YGR058W	PEF1	YOR097C		False	True	False	False
YGR058W	PEF1	YOR264W	DSE3	True	False	False	False
YGR061C	ADE6	YLR386W	VAC14	True	False	True	False
YGR063C	SPT4	YML095C	RAD10	False	False	True	False
YGR067C		YOL116W	MSN1	False	False	True	False
YGR068C	ART5	YLR145W	RMP1	False	False	False	True
YGR071C	ENV11	YJL058C	BIT61	False	True	False	False
YGR074W	SMD1	YKL183W	LOT5	False	False	True	False
YGR074W	SMD1	YLR275W	SMD2	False	False	False	True
YGR074W	SMD1	YOR194C	TOA1	False	False	False	True
YGR075C	PRP38	YML051W	GAL80	False	False	True	False
YGR076C	MRPL25	YPL173W	MRPL40	False	False	False	True
YGR078C	PAC10	YGR286C	BIO2	False	False	False	True
YGR078C	PAC10	YLR200W	YKE2	False	False	False	True
YGR078C	PAC10	YLR291C	GCD7	False	False	False	True
YGR078C	PAC10	YML094W	GIM5	False	False	False	True
YGR078C	PAC10	YPL188W	POS5	False	False	False	True
YGR082W	TOM20	YGR120C	COG2	False	False	True	False
YGR082W	TOM20	YOR158W	PET123	False	False	False	True
YGR083C	GCD2	YLR291C	GCD7	False	True	False	False
YGR086C	PIL1	YKL142W	MRP8	False	True	True	False
YGR086C	PIL1	YPL004C	LSP1	False	False	True	False
YGR088W	CTT1	YLR291C	GCD7	False	False	True	False
YGR088W	CTT1	YNR052C	POP2	False	False	True	False
YGR092W	DBF2	YIL106W	MOB1	False	True	False	False
YGR097W	ASK10	YGR097W	ASK10	False	True	False	False
YGR099W	TEL2	YJL110C	GZF3	False	False	True	False
YGR099W	TEL2	YKL033W	TTI1	False	False	True	False
YGR099W	TEL2	YKL068W	NUP100	False	False	True	False
YGR099W	TEL2	YML099C	ARG81	False	False	True	False
YGR099W	TEL2	YMR047C	NUP116	False	False	True	False
YGR099W	TEL2	YOR158W	PET123	False	False	False	True
YGR099W	TEL2	YPL235W	RVB2	False	False	True	False
YGR101W	PCP1	YHL021C	AIM17	False	True	False	False
YGR102C	GTF1	YLR288C	MEC3	False	False	False	True
YGR102C	GTF1	YMR293C	HER2	False	False	False	True
YGR104C	SRB5	YHR041C	SRB2	False	False	False	True
YGR105W	VMA21	YJL163C		False	False	False	True
YGR108W	CLB1	YKL049C	CSE4	False	False	False	True
YGR110W	CLD1	YHR114W	BZZ1	False	True	False	False
YGR113W	DAM1	YIL144W	NDC80	False	True	False	False
YGR113W	DAM1	YKL138C-A	HSK3	False	False	False	True
YGR113W	DAM1	YKR037C	SPC34	False	True	False	True
YGR113W	DAM1	YLR423C	ATG17	False	True	True	False
YGR113W	DAM1	YLR424W	SPP382	False	True	False	False
YGR113W	DAM1	YOR158W	PET123	False	False	False	True
YGR117C		YNL236W	SIN4	True	False	False	False
YGR119C	NUP57	YJL041W	NSP1	True	True	False	False
YGR119C	NUP57	YKL057C	NUP120	False	False	False	True
YGR119C	NUP57	YKL061W	BLI1	False	True	False	False
YGR119C	NUP57	YLR288C	MEC3	False	False	False	True
YGR119C	NUP57	YLR423C	ATG17	False	True	True	False
YGR119C	NUP57	YMR236W	TAF9	True	False	False	False
YGR120C	COG2	YGR120C	COG2	False	False	True	False
YGR120C	COG2	YHL004W	MRP4	False	False	True	False
YGR120C	COG2	YIL144W	NDC80	False	False	True	False
YGR120C	COG2	YLR291C	GCD7	False	False	True	False
YGR120C	COG2	YLR423C	ATG17	True	True	False	False
YGR120C	COG2	YMR025W	CSI1	False	True	False	False
YGR120C	COG2	YNL086W	SNN1	False	True	True	False
YGR120C	COG2	YOR158W	PET123	False	False	True	False
YGR120C	COG2	YOR353C	SOG2	True	False	False	False
YGR120C	COG2	YPL077C		False	False	True	False
YGR120C	COG2	YPR105C	COG4	True	True	False	False
YGR120C	COG2	YPR185W	ATG13	True	False	False	False
YGR120C	COG2	YPR191W	QCR2	False	False	True	False
YGR121C	MEP1	YIR038C	GTT1	False	True	True	False
YGR122W		YLR025W	SNF7	True	True	False	False
YGR122W		YML099C	ARG81	False	False	True	False
YGR122W		YMR077C	VPS20	False	False	False	True
YGR123C	PPT1	YKL117W	SBA1	False	False	True	False
YGR125W		YMR024W	MRPL3	False	False	True	False
YGR128C	UTP8	YNL086W	SNN1	False	False	False	True
YGR128C	UTP8	YPL126W	NAN1	False	False	False	True
YGR129W	SYF2	YJR003C	MRX12	False	False	False	True
YGR129W	SYF2	YMR213W	CEF1	False	False	False	True
YGR130C		YGR233C	PHO81	False	False	True	False
YGR130C		YPL094C	SEC62	False	False	True	False
YGR133W	PEX4	YGR235C	MIC26	False	False	False	True
YGR133W	PEX4	YNL100W	MIC27	False	False	False	True
YGR134W	CAF130	YJR011C		False	False	True	False
YGR136W	LSB1	YNL189W	SRP1	False	True	False	False
YGR136W	LSB1	YOR181W	LAS17	False	True	False	False
YGR142W	BTN2	YJR127C	RSF2	False	False	True	False
YGR142W	BTN2	YJR128W		False	False	False	True
YGR142W	BTN2	YLR351C	NIT3	False	False	False	True
YGR142W	BTN2	YLR424W	SPP382	False	False	True	False
YGR142W	BTN2	YMR021C	MAC1	False	False	True	False
YGR142W	BTN2	YMR075W	RCO1	False	False	False	True
YGR142W	BTN2	YMR213W	CEF1	False	False	False	True
YGR142W	BTN2	YNL055C	POR1	False	False	False	True
YGR142W	BTN2	YOR217W	RFC1	False	False	False	True
YGR143W	SKN1	YOL002C	IZH2	False	False	False	True
YGR144W	THI4	YGR144W	THI4	True	True	True	False
YGR144W	THI4	YIL051C	MMF1	False	False	True	False
YGR144W	THI4	YLR291C	GCD7	False	False	True	False
YGR144W	THI4	YNL189W	SRP1	False	True	True	False
YGR146C	ECL1	YLR291C	GCD7	False	False	False	True
YGR146C	ECL1	YML051W	GAL80	False	False	True	True
YGR146C	ECL1	YOR368W	RAD17	False	False	False	True
YGR146C	ECL1	YPL070W	MUK1	False	False	False	True
YGR148C	RPL24B	YKR048C	NAP1	False	False	False	True
YGR149W	GPC1	YNL181W	PBR1	False	False	True	False
YGR153W		YML088W	UFO1	False	False	False	True
YGR158C	MTR3	YGR195W	SKI6	False	False	False	True
YGR158C	MTR3	YIL092W		False	False	False	True
YGR158C	MTR3	YJR046W	TAH11	False	False	False	True
YGR158C	MTR3	YKL204W	EAP1	False	False	False	True
YGR158C	MTR3	YLR345W		True	True	True	True
YGR158C	MTR3	YNL232W	CSL4	False	False	False	True
YGR158C	MTR3	YOR158W	PET123	False	False	False	True
YGR158C	MTR3	YOR259C	RPT4	False	False	False	True
YGR158C	MTR3	YPL173W	MRPL40	False	False	False	True
YGR161W-C		YLR335W	NUP2	False	False	False	True
YGR163W	GTR2	YKR007W	MEH1	False	True	False	False
YGR168C		YGR168C		False	False	False	True
YGR168C		YGR177C	ATF2	False	False	False	True
YGR168C		YGR183C	QCR9	False	False	False	True
YGR168C		YIL065C	FIS1	False	False	False	True
YGR168C		YJL136C	RPS21B	False	False	False	True
YGR168C		YJL147C	MRX5	False	False	False	True
YGR168C		YJL185C	ATG36	False	False	False	True
YGR168C		YJL205C	NCE101	False	False	False	True
YGR168C		YKL018C-A		False	False	False	True
YGR168C		YKR057W	RPS21A	False	False	False	True
YGR168C		YMR115W	MGR3	False	False	False	True
YGR168C		YNL093W	YPT53	False	False	False	True
YGR168C		YNL131W	TOM22	False	False	False	True
YGR168C		YOL147C	PEX11	False	False	False	True
YGR168C		YOR089C	VPS21	False	False	False	True
YGR168C		YOR368W	RAD17	False	False	False	True
YGR168C		YPL112C	PEX25	False	False	False	True
YGR168C		YPR128C	ANT1	False	False	False	True
YGR172C	YIP1	YNL263C	YIF1	False	True	False	False
YGR172C	YIP1	YPL095C	EEB1	False	True	False	False
YGR177C	ATF2	YML011C	RAD33	False	False	True	False
YGR177C	ATF2	YMR071C	TVP18	False	False	True	False
YGR177C	ATF2	YNL044W	YIP3	False	False	True	False
YGR177C	ATF2	YNL263C	YIF1	False	False	True	False
YGR178C	PBP1	YGR218W	CRM1	False	True	False	False
YGR178C	PBP1	YHR121W	LSM12	False	True	True	True
YGR178C	PBP1	YIL105W-A		False	False	False	True
YGR178C	PBP1	YNR014W		False	False	True	False
YGR179C	OKP1	YJL036W	SNX4	False	False	False	True
YGR179C	OKP1	YLR315W	NKP2	False	False	True	False
YGR180C	RNR4	YOR229W	WTM2	False	False	True	False
YGR180C	RNR4	YOR230W	WTM1	False	False	True	False
YGR181W	TIM13	YHR033W		False	False	False	True
YGR185C	TYS1	YPL013C	MRPS16	False	True	False	False
YGR188C	BUB1	YOR026W	BUB3	False	True	True	False
YGR192C	TDH3	YNL189W	SRP1	False	True	False	False
YGR193C	PDX1	YLR288C	MEC3	False	False	False	True
YGR195W	SKI6	YHR069C	RRP4	False	False	False	True
YGR195W	SKI6	YKR034W	DAL80	False	False	True	False
YGR195W	SKI6	YML064C	TEM1	False	False	False	True
YGR195W	SKI6	YOL021C	DIS3	False	False	True	False
YGR195W	SKI6	YPR045C	THP3	False	False	False	True
YGR198W	YPP1	YKL204W	EAP1	False	False	False	True
YGR198W	YPP1	YLR264W	RPS28B	False	False	False	True
YGR198W	YPP1	YLR281C		False	False	False	True
YGR203W	YCH1	YIL119C	RPI1	False	False	True	False
YGR203W	YCH1	YKL171W	NNK1	False	False	True	False
YGR203W	YCH1	YLR397C	AFG2	False	False	True	False
YGR203W	YCH1	YNL314W	DAL82	False	False	True	False
YGR205W	TDA10	YMR315W		False	False	True	True
YGR207C	CIR1	YPR004C	AIM45	False	False	False	True
YGR209C	TRX2	YKL069W		False	False	True	False
YGR210C		YNL072W	RNH201	False	False	False	True
YGR211W	ZPR1	YOR117W	RPT5	False	False	True	False
YGR213C	RTA1	YHR134W	WSS1	True	False	False	False
YGR214W	RPS0A	YKR057W	RPS21A	False	False	False	True
YGR214W	RPS0A	YOR158W	PET123	False	False	False	True
YGR215W	RSM27	YJL124C	LSM1	False	False	False	True
YGR218W	CRM1	YKL143W	LTV1	False	True	False	False
YGR218W	CRM1	YML007W	YAP1	False	True	False	False
YGR218W	CRM1	YMR047C	NUP116	False	False	True	False
YGR218W	CRM1	YMR124W	EPO1	False	True	False	False
YGR218W	CRM1	YOL149W	DCP1	False	True	False	False
YGR222W	PET54	YHL003C	LAG1	False	False	False	True
YGR222W	PET54	YPR159W	KRE6	False	False	False	True
YGR223C	HSV2	YOR089C	VPS21	False	True	False	False
YGR229C	SMI1	YKR099W	BAS1	True	False	False	False
YGR233C	PHO81	YJL025W	RRN7	False	False	True	False
YGR233C	PHO81	YML014W	TRM9	False	False	True	False
YGR233C	PHO81	YOL145C	CTR9	False	False	True	False
YGR233C	PHO81	YPL031C	PHO85	False	False	True	False
YGR233C	PHO81	YPR049C	ATG11	False	False	True	False
YGR235C	MIC26	YIL065C	FIS1	False	False	False	True
YGR235C	MIC26	YJL112W	MDV1	False	False	False	True
YGR235C	MIC26	YJL136C	RPS21B	False	False	False	True
YGR235C	MIC26	YJL185C	ATG36	False	False	False	True
YGR235C	MIC26	YKL018C-A		False	False	False	True
YGR235C	MIC26	YML030W	RCF1	False	False	False	True
YGR235C	MIC26	YML051W	GAL80	False	False	False	True
YGR235C	MIC26	YML064C	TEM1	False	False	False	True
YGR235C	MIC26	YNL189W	SRP1	False	False	False	True
YGR235C	MIC26	YOL147C	PEX11	False	False	False	True
YGR235C	MIC26	YOR089C	VPS21	False	False	False	True
YGR235C	MIC26	YOR368W	RAD17	False	False	False	True
YGR235C	MIC26	YPL112C	PEX25	False	False	False	True
YGR235C	MIC26	YPR128C	ANT1	False	False	False	True
YGR238C	KEL2	YHR158C	KEL1	False	False	True	False
YGR238C	KEL2	YNL182C	IPI3	False	False	False	True
YGR239C	PEX21	YIL160C	POT1	False	False	False	True
YGR239C	PEX21	YLR291C	GCD7	False	False	False	True
YGR239C	PEX21	YML051W	GAL80	False	False	False	True
YGR239C	PEX21	YMR267W	PPA2	False	True	True	True
YGR240C	PFK1	YGR240C	PFK1	False	False	True	False
YGR240C	PFK1	YMR205C	PFK2	False	False	True	False
YGR241C	YAP1802	YIL095W	PRK1	False	False	True	False
YGR241C	YAP1802	YNL020C	ARK1	False	True	False	False
YGR241C	YAP1802	YPL077C		False	False	True	False
YGR247W	CPD1	YKR034W	DAL80	False	False	True	False
YGR247W	CPD1	YOR327C	SNC2	False	True	False	False
YGR249W	MGA1	YML088W	UFO1	False	False	False	True
YGR250C	RIE1	YIR001C	SGN1	True	False	True	False
YGR250C	RIE1	YJR128W		False	False	False	True
YGR250C	RIE1	YPL178W	CBC2	False	False	True	False
YGR253C	PUP2	YPR185W	ATG13	True	False	False	False
YGR261C	APL6	YLR423C	ATG17	False	False	True	False
YGR261C	APL6	YNL164C	IBD2	False	False	False	True
YGR261C	APL6	YNL199C	GCR2	False	False	True	False
YGR261C	APL6	YOR284W	HUA2	False	False	True	False
YGR261C	APL6	YOR380W	RDR1	False	False	True	False
YGR262C	BUD32	YKR038C	KAE1	False	False	False	True
YGR262C	BUD32	YNL153C	GIM3	False	False	False	True
YGR263C	SAY1	YMR070W	MOT3	False	False	True	False
YGR267C	FOL2	YGR267C	FOL2	True	True	False	False
YGR267C	FOL2	YLR132C	USB1	False	False	True	False
YGR267C	FOL2	YLR291C	GCD7	False	False	True	False
YGR267C	FOL2	YMR308C	PSE1	False	False	True	False
YGR267C	FOL2	YNL189W	SRP1	False	True	True	False
YGR268C	HUA1	YGR268C	HUA1	False	True	True	False
YGR268C	HUA1	YHL002W	HSE1	False	False	False	True
YGR268C	HUA1	YHR016C	YSC84	True	False	False	False
YGR268C	HUA1	YJR128W		False	False	False	True
YGR268C	HUA1	YLL039C	UBI4	False	False	False	True
YGR268C	HUA1	YLR206W	ENT2	False	False	True	False
YGR268C	HUA1	YML097C	VPS9	False	False	False	True
YGR268C	HUA1	YMR137C	PSO2	False	False	False	True
YGR268C	HUA1	YOR042W	CUE5	False	False	True	False
YGR268C	HUA1	YOR124C	UBP2	False	True	True	False
YGR268C	HUA1	YOR138C	RUP1	True	False	False	False
YGR268C	HUA1	YPL002C	SNF8	False	False	False	True
YGR268C	HUA1	YPL049C	DIG1	False	False	True	False
YGR280C	PXR1	YKR092C	SRP40	False	False	False	True
YGR280C	PXR1	YLL004W	ORC3	False	False	False	True
YGR280C	PXR1	YLR197W	NOP56	False	False	False	True
YGR280C	PXR1	YPL222W	FMP40	False	False	False	True
YGR286C	BIO2	YMR070W	MOT3	False	False	True	False
YGR286C	BIO2	YNL189W	SRP1	False	False	False	True
YGR294W	PAU12	YHL018W		True	False	False	False
YHL002W	HSE1	YNR006W	VPS27	True	True	False	False
YHL003C	LAG1	YJL183W	MNN11	False	False	True	False
YHL003C	LAG1	YKL008C	LAC1	False	True	False	False
YHL003C	LAG1	YMR298W	LIP1	False	True	True	False
YHL003C	LAG1	YOR223W	DSC3	False	False	True	False
YHL003C	LAG1	YPL094C	SEC62	False	False	True	False
YHL004W	MRP4	YHR033W		False	False	False	True
YHL004W	MRP4	YIL103W	DPH1	False	False	False	True
YHL004W	MRP4	YIR010W	DSN1	False	False	False	True
YHL004W	MRP4	YJL112W	MDV1	False	False	True	False
YHL004W	MRP4	YLR102C	APC9	False	False	False	True
YHL004W	MRP4	YLR385C	SWC7	False	False	False	True
YHL004W	MRP4	YLR423C	ATG17	False	True	True	False
YHL004W	MRP4	YML088W	UFO1	False	False	False	True
YHL004W	MRP4	YML121W	GTR1	False	False	False	True
YHL004W	MRP4	YMR232W	FUS2	False	False	False	True
YHL004W	MRP4	YNL086W	SNN1	False	False	False	True
YHL004W	MRP4	YOR158W	PET123	False	False	False	True
YHL004W	MRP4	YOR284W	HUA2	False	False	True	False
YHL004W	MRP4	YPL173W	MRPL40	False	False	False	True
YHL004W	MRP4	YPL255W	BBP1	False	True	False	False
YHL006C	SHU1	YIL132C	CSM2	False	False	False	True
YHL006C	SHU1	YIL152W		False	False	False	True
YHL006C	SHU1	YJR141W	IPA1	False	False	False	True
YHL006C	SHU1	YKL183W	LOT5	False	False	False	True
YHL006C	SHU1	YKR083C	DAD2	False	False	False	True
YHL006C	SHU1	YLR046C		True	False	False	False
YHL006C	SHU1	YLR376C	PSY3	False	False	True	False
YHL006C	SHU1	YML064C	TEM1	False	False	False	True
YHL006C	SHU1	YNL021W	HDA1	True	False	False	False
YHL009C	YAP3	YLR291C	GCD7	False	False	True	False
YHL009C	YAP3	YMR314W	PRE5	False	False	True	False
YHL009C	YAP3	YNL189W	SRP1	True	False	False	False
YHL010C	ETP1	YHL010C	ETP1	False	False	False	True
YHL011C	PRS3	YKL181W	PRS1	False	True	True	False
YHL012W		YML051W	GAL80	False	False	True	True
YHL018W		YHL018W		True	True	True	False
YHL018W		YLR291C	GCD7	False	False	True	False
YHL018W		YMR111C		False	False	True	False
